asset_movement_id,asset_number,sub_number,company_code,fiscal_year,depreciation_area,posting_date,acquisition_value,ordinary_depreciation_posted,net_book_value,movement_type
47456,A00741,0,CO02,2024,1,15-01-2025,0,4817.59,,Depreciation
47457,A00742,0,CO02,2024,1,15-01-2025,0,3003.28,,Depreciation
47458,A00743,0,CO03,2024,1,15-01-2025,0,2981.51,,Depreciation
47459,A00744,0,CO03,2024,1,15-01-2025,0,1043.92,,Depreciation
47460,A00745,0,CO03,2024,1,15-01-2025,0,1958.38,,Depreciation
47461,A00746,0,CO01,2024,1,15-01-2025,0,4008.54,,Depreciation
47462,A00747,0,CO01,2024,1,15-01-2025,0,451.63,,Depreciation
47463,A00748,0,CO03,2024,1,15-01-2025,0,2743.04,,Depreciation
47464,A00749,0,CO03,2024,1,15-01-2025,0,2677.83,,Depreciation
47465,A00750,0,CO01,2024,1,15-01-2025,0,3179.68,,Depreciation
47466,A00751,0,CO01,2024,1,15-01-2025,0,4951.55,,Depreciation
47467,A00752,0,CO03,2024,1,15-01-2025,0,1407.28,,Depreciation
47468,A00753,0,CO02,2024,1,15-01-2025,0,1694.73,,Depreciation
47469,A00754,0,CO03,2024,1,15-01-2025,0,3105.52,,Depreciation
47470,A00755,0,CO02,2024,1,15-01-2025,0,1603.97,,Depreciation
47471,A00756,0,CO03,2024,1,15-01-2025,0,4898.72,,Depreciation
47472,A00757,0,CO03,2024,1,15-01-2025,0,2573.99,,Depreciation
47473,A00758,0,CO01,2024,1,15-01-2025,0,4074.72,,Depreciation
47474,A00759,0,CO01,2024,1,15-01-2025,0,4315.39,,Depreciation
47475,A00760,0,CO01,2024,1,15-01-2025,0,3470.23,,Depreciation
47476,A00761,0,CO02,2024,1,15-01-2025,0,3180.76,,Depreciation
47477,A00762,0,CO01,2024,1,15-01-2025,0,3764,,Depreciation
47478,A00763,0,CO01,2024,1,15-01-2025,0,3585.64,,Depreciation
47479,A00764,0,CO02,2024,1,15-01-2025,0,2263.98,,Depreciation
47480,A00765,0,CO02,2024,1,15-01-2025,0,1558.72,,Depreciation
47481,A00766,0,CO03,2024,1,15-01-2025,0,3854,,Depreciation
47482,A00767,0,CO03,2024,1,15-01-2025,0,1345.69,,Depreciation
47483,A00768,0,CO02,2024,1,15-01-2025,0,1510.26,,Depreciation
47484,A00769,0,CO02,2024,1,15-01-2025,0,4096.38,,Depreciation
47485,A00770,0,CO01,2024,1,15-01-2025,0,2546.59,,Depreciation
47486,A00771,0,CO02,2024,1,15-01-2025,0,165.34,,Depreciation
47487,A00772,0,CO01,2024,1,15-01-2025,0,3412.31,,Depreciation
47488,A00773,0,CO03,2024,1,15-01-2025,0,2463.12,,Depreciation
47489,A00774,0,CO01,2024,1,15-01-2025,0,4251.64,,Depreciation
47490,A00775,0,CO03,2024,1,15-01-2025,0,4757.92,,Depreciation
47491,A00776,0,CO02,2024,1,15-01-2025,0,3999.07,,Depreciation
47492,A00777,0,CO03,2024,1,15-01-2025,0,132.36,,Depreciation
47493,A00778,0,CO02,2024,1,15-01-2025,0,3682.5,,Depreciation
47494,A00779,0,CO01,2024,1,15-01-2025,0,849.03,,Depreciation
47495,A00781,0,CO01,2024,1,15-01-2025,0,1961.13,,Depreciation
47496,A00782,0,CO03,2024,1,15-01-2025,0,295.26,,Depreciation
47497,A00783,0,CO01,2024,1,15-01-2025,0,3406.66,,Depreciation
47498,A00784,0,CO01,2024,1,15-01-2025,0,1700.56,,Depreciation
47499,A00785,0,CO01,2024,1,15-01-2025,0,2969.91,,Depreciation
47500,A00786,0,CO03,2024,1,15-01-2025,0,927.85,,Depreciation
47501,A00787,0,CO03,2024,1,15-01-2025,0,731.44,,Depreciation
47502,A00788,0,CO02,2024,1,15-01-2025,0,526.76,,Depreciation
47503,A00789,0,CO01,2024,1,15-01-2025,0,2450.57,,Depreciation
47504,A00791,0,CO03,2024,1,15-01-2025,0,2051.89,,Depreciation
47505,A00792,0,CO03,2024,1,15-01-2025,0,3385.69,,Depreciation
47506,A00793,0,CO02,2024,1,15-01-2025,0,862.6,,Depreciation
47507,A00794,0,CO02,2024,1,15-01-2025,0,3138.25,,Depreciation
47508,A00795,0,CO01,2024,1,15-01-2025,0,3967.32,,Depreciation
47509,A00796,0,CO03,2024,1,15-01-2025,0,4092.57,,Depreciation
47510,A00798,0,CO03,2024,1,15-01-2025,0,3309.26,,Depreciation
47511,A00799,0,CO01,2024,1,15-01-2025,0,2593.5,,Depreciation
47512,A00800,0,CO01,2024,1,15-01-2025,0,4400.27,,Depreciation
47513,A00801,0,CO03,2024,1,15-01-2025,0,571.02,,Depreciation
47514,A00802,0,CO03,2024,1,15-01-2025,0,2912.65,,Depreciation
47515,A00803,0,CO03,2024,1,15-01-2025,0,950.51,,Depreciation
47516,A00804,0,CO01,2024,1,15-01-2025,0,1385.28,,Depreciation
47517,A00805,0,CO02,2024,1,15-01-2025,0,4848.16,,Depreciation
47518,A00806,0,CO03,2024,1,15-01-2025,0,2447.48,,Depreciation
47519,A00807,0,CO02,2024,1,15-01-2025,0,4746.55,,Depreciation
47520,A00808,0,CO03,2024,1,15-01-2025,0,1384.6,,Depreciation
47521,A00809,0,CO02,2024,1,15-01-2025,0,3587.78,,Depreciation
47522,A00810,0,CO01,2024,1,15-01-2025,0,4825.19,,Depreciation
47523,A00811,0,CO01,2024,1,15-01-2025,0,2176.47,,Depreciation
47524,A00812,0,CO03,2024,1,15-01-2025,0,3949.49,,Depreciation
47525,A00813,0,CO03,2024,1,15-01-2025,0,2183.19,,Depreciation
47526,A00814,0,CO02,2024,1,15-01-2025,0,4241.4,,Depreciation
47527,A00815,0,CO03,2024,1,15-01-2025,0,213.2,,Depreciation
47528,A00816,0,CO03,2024,1,15-01-2025,0,2553.13,,Depreciation
47529,A00817,0,CO01,2024,1,15-01-2025,0,3119.66,,Depreciation
47530,A00818,0,CO02,2024,1,15-01-2025,0,783.96,,Depreciation
47531,A00819,0,CO03,2024,1,15-01-2025,0,2128.83,,Depreciation
47532,A00820,0,CO02,2024,1,15-01-2025,0,1929.18,,Depreciation
47533,A00821,0,CO02,2024,1,15-01-2025,0,3784.87,,Depreciation
47534,A00822,0,CO01,2024,1,15-01-2025,0,792.72,,Depreciation
47535,A00823,0,CO02,2024,1,15-01-2025,0,3902.7,,Depreciation
47536,A00824,0,CO03,2024,1,15-01-2025,0,3537.12,,Depreciation
47537,A00825,0,CO01,2024,1,15-01-2025,0,1526.51,,Depreciation
47538,A00826,0,CO03,2024,1,15-01-2025,0,2407.07,,Depreciation
47539,A00827,0,CO02,2024,1,15-01-2025,0,4166.91,,Depreciation
47540,A00828,0,CO02,2024,1,15-01-2025,0,2831.62,,Depreciation
47541,A00829,0,CO01,2024,1,15-01-2025,0,2230.04,,Depreciation
47542,A00830,0,CO01,2024,1,15-01-2025,0,3373.23,,Depreciation
47543,A00831,0,CO01,2024,1,15-01-2025,0,713.13,,Depreciation
47544,A00832,0,CO01,2024,1,15-01-2025,0,2944.8,,Depreciation
47545,A00833,0,CO03,2024,1,15-01-2025,0,3654.73,,Depreciation
47546,A00834,0,CO03,2024,1,15-01-2025,0,3758.08,,Depreciation
47547,A00835,0,CO01,2024,1,15-01-2025,0,3681.44,,Depreciation
47548,A00836,0,CO01,2024,1,15-01-2025,0,735.46,,Depreciation
47549,A00837,0,CO01,2024,1,15-01-2025,0,804.47,,Depreciation
47550,A00838,0,CO02,2024,1,15-01-2025,0,1403.39,,Depreciation
47551,A00839,0,CO01,2024,1,15-01-2025,0,2693.98,,Depreciation
47552,A00840,0,CO01,2024,1,15-01-2025,0,498.1,,Depreciation
47553,A00841,0,CO01,2024,1,15-01-2025,0,2265.78,,Depreciation
47554,A00842,0,CO01,2024,1,15-01-2025,0,4939.26,,Depreciation
47555,A00843,0,CO02,2024,1,15-01-2025,0,3943.22,,Depreciation
47556,A00844,0,CO01,2024,1,15-01-2025,0,2188.99,,Depreciation
47557,A00845,0,CO02,2024,1,15-01-2025,0,4251.45,,Depreciation
47558,A00846,0,CO02,2024,1,15-01-2025,0,4161.57,,Depreciation
47559,A00847,0,CO03,2024,1,15-01-2025,0,1420.88,,Depreciation
47560,A00848,0,CO02,2024,1,15-01-2025,0,3621.42,,Depreciation
47561,A00849,0,CO02,2024,1,15-01-2025,0,3861.34,,Depreciation
47562,A00850,0,CO02,2024,1,15-01-2025,0,2835.12,,Depreciation
47563,A00851,0,CO03,2024,1,15-01-2025,0,1673.72,,Depreciation
47564,A00852,0,CO01,2024,1,15-01-2025,0,732.73,,Depreciation
47565,A00853,0,CO01,2024,1,15-01-2025,0,2362.33,,Depreciation
47566,A00854,0,CO03,2024,1,15-01-2025,0,2535,,Depreciation
47567,A00855,0,CO01,2024,1,15-01-2025,0,4016.29,,Depreciation
47568,A00856,0,CO01,2024,1,15-01-2025,0,4334.89,,Depreciation
47569,A00858,0,CO03,2024,1,15-01-2025,0,3512.04,,Depreciation
47570,A00859,0,CO03,2024,1,15-01-2025,0,4915.43,,Depreciation
47571,A00860,0,CO03,2024,1,15-01-2025,0,4761.58,,Depreciation
47572,A00861,0,CO01,2024,1,15-01-2025,0,2787.04,,Depreciation
47573,A00862,0,CO03,2024,1,15-01-2025,0,4992.64,,Depreciation
47574,A00863,0,CO02,2024,1,15-01-2025,0,2092.81,,Depreciation
47575,A00865,0,CO03,2024,1,15-01-2025,0,3269.32,,Depreciation
47576,A00866,0,CO02,2024,1,15-01-2025,0,1693.88,,Depreciation
47577,A00867,0,CO01,2024,1,15-01-2025,0,1412.07,,Depreciation
47578,A00868,0,CO02,2024,1,15-01-2025,0,4345.44,,Depreciation
47579,A00869,0,CO03,2024,1,15-01-2025,0,1187.35,,Depreciation
47580,A00870,0,CO03,2024,1,15-01-2025,0,2413.05,,Depreciation
47581,A00871,0,CO01,2024,1,15-01-2025,0,3539.43,,Depreciation
47582,A00872,0,CO02,2024,1,15-01-2025,0,2948.61,,Depreciation
47583,A00873,0,CO01,2024,1,15-01-2025,0,4286.61,,Depreciation
47584,A00874,0,CO01,2024,1,15-01-2025,0,4000.66,,Depreciation
47585,A00875,0,CO01,2024,1,15-01-2025,0,1093.22,,Depreciation
47586,A00876,0,CO01,2024,1,15-01-2025,0,3781.25,,Depreciation
47587,A00877,0,CO03,2024,1,15-01-2025,0,130.13,,Depreciation
47588,A00878,0,CO02,2024,1,15-01-2025,0,3609.7,,Depreciation
47589,A00879,0,CO02,2024,1,15-01-2025,0,849.13,,Depreciation
47590,A00880,0,CO03,2024,1,15-01-2025,0,3861.81,,Depreciation
47591,A00881,0,CO01,2024,1,15-01-2025,0,1863.93,,Depreciation
47592,A00883,0,CO03,2024,1,15-01-2025,0,3008.63,,Depreciation
47593,A00884,0,CO03,2024,1,15-01-2025,0,209.17,,Depreciation
47594,A00885,0,CO01,2024,1,15-01-2025,0,882.52,,Depreciation
47595,A00886,0,CO01,2024,1,15-01-2025,0,1311.85,,Depreciation
47596,A00887,0,CO01,2024,1,15-01-2025,0,1030.91,,Depreciation
47597,A00888,0,CO03,2024,1,15-01-2025,0,201.81,,Depreciation
47598,A00890,0,CO02,2024,1,15-01-2025,0,3567.12,,Depreciation
47599,A00891,0,CO02,2024,1,15-01-2025,0,2250.46,,Depreciation
47600,A00892,0,CO01,2024,1,15-01-2025,0,3519.74,,Depreciation
47601,A00893,0,CO02,2024,1,15-01-2025,0,1432.24,,Depreciation
47602,A00894,0,CO03,2024,1,15-01-2025,0,2958.04,,Depreciation
47603,A00895,0,CO01,2024,1,15-01-2025,0,2332.61,,Depreciation
47604,A00896,0,CO01,2024,1,15-01-2025,0,3067.59,,Depreciation
47605,A00897,0,CO03,2024,1,15-01-2025,0,3018.22,,Depreciation
47606,A00898,0,CO01,2024,1,15-01-2025,0,2769.58,,Depreciation
47607,A00899,0,CO01,2024,1,15-01-2025,0,299.42,,Depreciation
47608,A00900,0,CO02,2024,1,15-01-2025,0,3481.09,,Depreciation
47609,A00901,0,CO03,2024,1,15-01-2025,0,4186.25,,Depreciation
47610,A00902,0,CO01,2024,1,15-01-2025,0,2866.14,,Depreciation
47611,A00903,0,CO02,2024,1,15-01-2025,0,4143.33,,Depreciation
47612,A00904,0,CO03,2024,1,15-01-2025,0,1367.98,,Depreciation
47613,A00905,0,CO03,2024,1,15-01-2025,0,1675.14,,Depreciation
47614,A00907,0,CO03,2024,1,15-01-2025,0,1362.53,,Depreciation
47615,A00908,0,CO03,2024,1,15-01-2025,0,3201.49,,Depreciation
47616,A00909,0,CO02,2024,1,15-01-2025,0,2189.6,,Depreciation
47617,A00910,0,CO01,2024,1,15-01-2025,0,1763.92,,Depreciation
47618,A00911,0,CO02,2024,1,15-01-2025,0,2419.05,,Depreciation
47619,A00912,0,CO03,2024,1,15-01-2025,0,2683.19,,Depreciation
47620,A00913,0,CO02,2024,1,15-01-2025,0,2656.98,,Depreciation
47621,A00914,0,CO01,2024,1,15-01-2025,0,2648.13,,Depreciation
47622,A00915,0,CO01,2024,1,15-01-2025,0,3605.61,,Depreciation
47623,A00916,0,CO02,2024,1,15-01-2025,0,3699.71,,Depreciation
47624,A00917,0,CO02,2024,1,15-01-2025,0,2960.42,,Depreciation
47625,A00918,0,CO02,2024,1,15-01-2025,0,4211.08,,Depreciation
47626,A00921,0,CO02,2024,1,15-01-2025,0,4518.92,,Depreciation
47627,A00922,0,CO03,2024,1,15-01-2025,0,2860.12,,Depreciation
47628,A00923,0,CO01,2024,1,15-01-2025,0,692.17,,Depreciation
47629,A00924,0,CO01,2024,1,15-01-2025,0,891.9,,Depreciation
47630,A00925,0,CO01,2024,1,15-01-2025,0,2366.01,,Depreciation
47631,A00926,0,CO02,2024,1,15-01-2025,0,3139.93,,Depreciation
47632,A00927,0,CO02,2024,1,15-01-2025,0,3246.92,,Depreciation
47633,A00928,0,CO03,2024,1,15-01-2025,0,1555.71,,Depreciation
47634,A00929,0,CO02,2024,1,15-01-2025,0,192.94,,Depreciation
47635,A00930,0,CO01,2024,1,15-01-2025,0,3892.64,,Depreciation
47636,A00931,0,CO02,2024,1,15-01-2025,0,4196.28,,Depreciation
47637,A00932,0,CO03,2024,1,15-01-2025,0,216.16,,Depreciation
47638,A00933,0,CO02,2024,1,15-01-2025,0,1358.06,,Depreciation
47639,A00934,0,CO02,2024,1,15-01-2025,0,1980.15,,Depreciation
47640,A00935,0,CO02,2024,1,15-01-2025,0,4384.9,,Depreciation
47641,A00936,0,CO01,2024,1,15-01-2025,0,3284.93,,Depreciation
47642,A00937,0,CO01,2024,1,15-01-2025,0,4015.62,,Depreciation
47643,A00938,0,CO02,2024,1,15-01-2025,0,2832.69,,Depreciation
47644,A00939,0,CO02,2024,1,15-01-2025,0,3421.22,,Depreciation
47645,A00940,0,CO01,2024,1,15-01-2025,0,2458.44,,Depreciation
47646,A00941,0,CO03,2024,1,15-01-2025,0,1224.57,,Depreciation
47647,A00942,0,CO03,2024,1,15-01-2025,0,783.25,,Depreciation
47648,A00943,0,CO03,2024,1,15-01-2025,0,2440.23,,Depreciation
47649,A00944,0,CO01,2024,1,15-01-2025,0,3714.2,,Depreciation
47650,A00945,0,CO02,2024,1,15-01-2025,0,3716.97,,Depreciation
47651,A00946,0,CO02,2024,1,15-01-2025,0,4349.23,,Depreciation
47652,A00947,0,CO03,2024,1,15-01-2025,0,2665.21,,Depreciation
47653,A00948,0,CO03,2024,1,15-01-2025,0,4813.75,,Depreciation
47654,A00949,0,CO02,2024,1,15-01-2025,0,3472.05,,Depreciation
47655,A00950,0,CO01,2024,1,15-01-2025,0,4932.77,,Depreciation
47656,A00951,0,CO02,2024,1,15-01-2025,0,2891.65,,Depreciation
47657,A00952,0,CO03,2024,1,15-01-2025,0,1390.65,,Depreciation
47658,A00953,0,CO02,2024,1,15-01-2025,0,3783.84,,Depreciation
47659,A00954,0,CO03,2024,1,15-01-2025,0,1921.73,,Depreciation
47660,A00955,0,CO03,2024,1,15-01-2025,0,704.37,,Depreciation
47661,A00956,0,CO02,2024,1,15-01-2025,0,3328.24,,Depreciation
47662,A00957,0,CO03,2024,1,15-01-2025,0,3692.45,,Depreciation
47663,A00958,0,CO03,2024,1,15-01-2025,0,1659.32,,Depreciation
47664,A00959,0,CO01,2024,1,15-01-2025,0,2776.64,,Depreciation
47665,A00960,0,CO01,2024,1,15-01-2025,0,738.17,,Depreciation
47666,A00961,0,CO03,2024,1,15-01-2025,0,2502.19,,Depreciation
47667,A00962,0,CO02,2024,1,15-01-2025,0,4261.04,,Depreciation
47668,A00963,0,CO03,2024,1,15-01-2025,0,488.78,,Depreciation
47669,A00964,0,CO01,2024,1,15-01-2025,0,4163.17,,Depreciation
47670,A00965,0,CO01,2024,1,15-01-2025,0,2482.03,,Depreciation
47671,A00966,0,CO02,2024,1,15-01-2025,0,2216.23,,Depreciation
47672,A00968,0,CO03,2024,1,15-01-2025,0,4447.33,,Depreciation
47673,A00969,0,CO01,2024,1,15-01-2025,0,3327.83,,Depreciation
47674,A00970,0,CO02,2024,1,15-01-2025,0,1574.33,,Depreciation
47675,A00971,0,CO03,2024,1,15-01-2025,0,1515.09,,Depreciation
47676,A00972,0,CO02,2024,1,15-01-2025,0,3262.37,,Depreciation
47677,A00973,0,CO02,2024,1,15-01-2025,0,4606.43,,Depreciation
47678,A00974,0,CO01,2024,1,15-01-2025,0,3991.52,,Depreciation
47679,A00975,0,CO03,2024,1,15-01-2025,0,3019.43,,Depreciation
47680,A00976,0,CO01,2024,1,15-01-2025,0,4485.27,,Depreciation
47681,A00977,0,CO02,2024,1,15-01-2025,0,4337.69,,Depreciation
47682,A00978,0,CO03,2024,1,15-01-2025,0,1289.19,,Depreciation
47683,A00979,0,CO03,2024,1,15-01-2025,0,2250.32,,Depreciation
47684,A00981,0,CO03,2024,1,15-01-2025,0,2227.21,,Depreciation
47685,A00982,0,CO01,2024,1,15-01-2025,0,1303.06,,Depreciation
47686,A00983,0,CO03,2024,1,15-01-2025,0,203.86,,Depreciation
47687,A00984,0,CO03,2024,1,15-01-2025,0,3958.23,,Depreciation
47688,A00985,0,CO02,2024,1,15-01-2025,0,385.69,,Depreciation
47689,A00987,0,CO03,2024,1,15-01-2025,0,3032.24,,Depreciation
47690,A00988,0,CO01,2024,1,15-01-2025,0,1193.72,,Depreciation
47691,A00989,0,CO02,2024,1,15-01-2025,0,4706.94,,Depreciation
47692,A00990,0,CO03,2024,1,15-01-2025,0,962.72,,Depreciation
47693,A00991,0,CO02,2024,1,15-01-2025,0,3165.7,,Depreciation
47694,A00992,0,CO03,2024,1,15-01-2025,0,3308.84,,Depreciation
47695,A00993,0,CO03,2024,1,15-01-2025,0,2989.04,,Depreciation
47696,A00994,0,CO02,2024,1,15-01-2025,0,1119.81,,Depreciation
47697,A00995,0,CO03,2024,1,15-01-2025,0,2190.82,,Depreciation
47698,A00996,0,CO01,2024,1,15-01-2025,0,433.47,,Depreciation
47699,A00997,0,CO02,2024,1,15-01-2025,0,177.85,,Depreciation
47700,A00998,0,CO03,2024,1,15-01-2025,0,241.13,,Depreciation
47701,A00999,0,CO02,2024,1,15-01-2025,0,4499.37,,Depreciation
47702,A01000,0,CO03,2024,1,15-01-2025,0,2425.7,,Depreciation
47703,A01001,0,CO03,2024,1,15-01-2025,0,2014.59,,Depreciation
47704,A01002,0,CO01,2024,1,15-01-2025,0,3579.65,,Depreciation
47705,A01003,0,CO01,2024,1,15-01-2025,0,3007.56,,Depreciation
47706,A01004,0,CO02,2024,1,15-01-2025,0,982.1,,Depreciation
47707,A01005,0,CO01,2024,1,15-01-2025,0,4832.42,,Depreciation
47708,A01006,0,CO03,2024,1,15-01-2025,0,767.15,,Depreciation
47709,A01007,0,CO01,2024,1,15-01-2025,0,1825.56,,Depreciation
47710,A01008,0,CO03,2024,1,15-01-2025,0,2972.3,,Depreciation
47711,A01009,0,CO01,2024,1,15-01-2025,0,3846.42,,Depreciation
47712,A01010,0,CO03,2024,1,15-01-2025,0,3538.04,,Depreciation
47713,A01011,0,CO03,2024,1,15-01-2025,0,2487.28,,Depreciation
47714,A01012,0,CO03,2024,1,15-01-2025,0,878.06,,Depreciation
47715,A01013,0,CO02,2024,1,15-01-2025,0,3458.96,,Depreciation
47716,A01014,0,CO01,2024,1,15-01-2025,0,1669.67,,Depreciation
47717,A01015,0,CO03,2024,1,15-01-2025,0,4113.65,,Depreciation
47718,A01016,0,CO02,2024,1,15-01-2025,0,3046.12,,Depreciation
47719,A01018,0,CO01,2024,1,15-01-2025,0,1437.44,,Depreciation
47720,A01019,0,CO02,2024,1,15-01-2025,0,4265.14,,Depreciation
47721,A01020,0,CO03,2024,1,15-01-2025,0,206.42,,Depreciation
47722,A01021,0,CO03,2024,1,15-01-2025,0,1879.49,,Depreciation
47723,A01022,0,CO01,2024,1,15-01-2025,0,2142.03,,Depreciation
47724,A01023,0,CO01,2024,1,15-01-2025,0,2900.04,,Depreciation
47725,A01024,0,CO02,2024,1,15-01-2025,0,3996.15,,Depreciation
47726,A01026,0,CO01,2024,1,15-01-2025,0,1390.74,,Depreciation
47727,A01027,0,CO03,2024,1,15-01-2025,0,3420.98,,Depreciation
47728,A01028,0,CO03,2024,1,15-01-2025,0,732.74,,Depreciation
47729,A01029,0,CO03,2024,1,15-01-2025,0,851.71,,Depreciation
47730,A01030,0,CO03,2024,1,15-01-2025,0,2919.83,,Depreciation
47731,A01031,0,CO03,2024,1,15-01-2025,0,3250.11,,Depreciation
47732,A01032,0,CO01,2024,1,15-01-2025,0,4352.97,,Depreciation
47733,A01033,0,CO01,2024,1,15-01-2025,0,3333.29,,Depreciation
47734,A01034,0,CO03,2024,1,15-01-2025,0,2096.82,,Depreciation
47735,A01035,0,CO02,2024,1,15-01-2025,0,4872.16,,Depreciation
47736,A01036,0,CO02,2024,1,15-01-2025,0,2794.03,,Depreciation
47737,A01037,0,CO02,2024,1,15-01-2025,0,4167.73,,Depreciation
47738,A01038,0,CO02,2024,1,15-01-2025,0,2840.16,,Depreciation
47739,A01039,0,CO02,2024,1,15-01-2025,0,2201.88,,Depreciation
47740,A01041,0,CO02,2024,1,15-01-2025,0,1505.22,,Depreciation
47741,A01042,0,CO02,2024,1,15-01-2025,0,3049.87,,Depreciation
47742,A01043,0,CO02,2024,1,15-01-2025,0,391.13,,Depreciation
47743,A01044,0,CO01,2024,1,15-01-2025,0,3775.47,,Depreciation
47744,A01045,0,CO02,2024,1,15-01-2025,0,1482.11,,Depreciation
47745,A01046,0,CO03,2024,1,15-01-2025,0,4366.07,,Depreciation
47746,A01047,0,CO03,2024,1,15-01-2025,0,1197.12,,Depreciation
47747,A01049,0,CO02,2024,1,15-01-2025,0,4975.04,,Depreciation
47748,A01050,0,CO01,2024,1,15-01-2025,0,1501.94,,Depreciation
47749,A01051,0,CO02,2024,1,15-01-2025,0,4148.89,,Depreciation
47750,A01052,0,CO01,2024,1,15-01-2025,0,4211.47,,Depreciation
47751,A01053,0,CO03,2024,1,15-01-2025,0,3292.55,,Depreciation
47752,A01054,0,CO01,2024,1,15-01-2025,0,2044.99,,Depreciation
47753,A01055,0,CO03,2024,1,15-01-2025,0,4820.6,,Depreciation
47754,A01056,0,CO01,2024,1,15-01-2025,0,3736.7,,Depreciation
47755,A01057,0,CO03,2024,1,15-01-2025,0,1246.84,,Depreciation
47756,A01058,0,CO01,2024,1,15-01-2025,0,1507.98,,Depreciation
47757,A01059,0,CO01,2024,1,15-01-2025,0,3321.04,,Depreciation
47758,A01060,0,CO01,2024,1,15-01-2025,0,4812.53,,Depreciation
47759,A01061,0,CO01,2024,1,15-01-2025,0,3153.53,,Depreciation
47760,A01062,0,CO01,2024,1,15-01-2025,0,3000.15,,Depreciation
47761,A01063,0,CO02,2024,1,15-01-2025,0,1952.31,,Depreciation
47762,A01064,0,CO03,2024,1,15-01-2025,0,2555.31,,Depreciation
47763,A01065,0,CO02,2024,1,15-01-2025,0,3357.93,,Depreciation
47764,A01066,0,CO02,2024,1,15-01-2025,0,2614.84,,Depreciation
47765,A01067,0,CO03,2024,1,15-01-2025,0,862.64,,Depreciation
47766,A01068,0,CO01,2024,1,15-01-2025,0,4838.73,,Depreciation
47767,A01069,0,CO01,2024,1,15-01-2025,0,590.23,,Depreciation
47768,A01070,0,CO03,2024,1,15-01-2025,0,4773.18,,Depreciation
47769,A01071,0,CO03,2024,1,15-01-2025,0,3677.43,,Depreciation
47770,A01072,0,CO02,2024,1,15-01-2025,0,357.3,,Depreciation
47771,A01073,0,CO03,2024,1,15-01-2025,0,433.31,,Depreciation
47772,A01074,0,CO02,2024,1,15-01-2025,0,1773.49,,Depreciation
47773,A01075,0,CO01,2024,1,15-01-2025,0,1027.11,,Depreciation
47774,A01076,0,CO02,2024,1,15-01-2025,0,4204.71,,Depreciation
47775,A01077,0,CO03,2024,1,15-01-2025,0,1485.14,,Depreciation
47776,A01078,0,CO02,2024,1,15-01-2025,0,2037.88,,Depreciation
47777,A01079,0,CO02,2024,1,15-01-2025,0,3490.55,,Depreciation
47778,A01080,0,CO03,2024,1,15-01-2025,0,2318.9,,Depreciation
47779,A01081,0,CO01,2024,1,15-01-2025,0,3233.66,,Depreciation
47780,A01082,0,CO03,2024,1,15-01-2025,0,2236.27,,Depreciation
47781,A01083,0,CO03,2024,1,15-01-2025,0,4085.28,,Depreciation
47782,A01084,0,CO01,2024,1,15-01-2025,0,4715.58,,Depreciation
47783,A01085,0,CO01,2024,1,15-01-2025,0,3736.69,,Depreciation
47784,A01086,0,CO01,2024,1,15-01-2025,0,3553.03,,Depreciation
47785,A01087,0,CO02,2024,1,15-01-2025,0,1823.58,,Depreciation
47786,A01088,0,CO01,2024,1,15-01-2025,0,351.1,,Depreciation
47787,A01089,0,CO01,2024,1,15-01-2025,0,4282.8,,Depreciation
47788,A01090,0,CO03,2024,1,15-01-2025,0,1920.39,,Depreciation
47789,A01091,0,CO01,2024,1,15-01-2025,0,4691.75,,Depreciation
47790,A01092,0,CO03,2024,1,15-01-2025,0,4809.26,,Depreciation
47791,A01093,0,CO01,2024,1,15-01-2025,0,2722.16,,Depreciation
47792,A01094,0,CO01,2024,1,15-01-2025,0,2813.57,,Depreciation
47793,A01095,0,CO02,2024,1,15-01-2025,0,2214.48,,Depreciation
47794,A01096,0,CO01,2024,1,15-01-2025,0,3395.33,,Depreciation
47795,A01097,0,CO03,2024,1,15-01-2025,0,817.13,,Depreciation
47796,A01098,0,CO01,2024,1,15-01-2025,0,4125.46,,Depreciation
47797,A01099,0,CO03,2024,1,15-01-2025,0,3850.46,,Depreciation
47798,A01100,0,CO03,2024,1,15-01-2025,0,4571.28,,Depreciation
47799,A01101,0,CO02,2024,1,15-01-2025,0,3921.8,,Depreciation
47800,A01102,0,CO01,2024,1,15-01-2025,0,3304.04,,Depreciation
47801,A01103,0,CO02,2024,1,15-01-2025,0,1774.98,,Depreciation
47802,A01104,0,CO03,2024,1,15-01-2025,0,1422.35,,Depreciation
47803,A01105,0,CO01,2024,1,15-01-2025,0,4285.1,,Depreciation
47804,A01106,0,CO02,2024,1,15-01-2025,0,587.65,,Depreciation
47805,A01107,0,CO01,2024,1,15-01-2025,0,3696,,Depreciation
47806,A01108,0,CO02,2024,1,15-01-2025,0,3437.12,,Depreciation
47807,A01109,0,CO01,2024,1,15-01-2025,0,3459,,Depreciation
47808,A01110,0,CO01,2024,1,15-01-2025,0,855.46,,Depreciation
47809,A01111,0,CO01,2024,1,15-01-2025,0,1145.36,,Depreciation
47810,A01112,0,CO01,2024,1,15-01-2025,0,2160.85,,Depreciation
47811,A01113,0,CO01,2024,1,15-01-2025,0,1110,,Depreciation
47812,A01114,0,CO01,2024,1,15-01-2025,0,687.1,,Depreciation
47813,A01115,0,CO02,2024,1,15-01-2025,0,1189.33,,Depreciation
