ar_item_id,document_number,company_code,fiscal_year,line_item,customer_number,posting_date,clearing_date,due_date,amount_local,currency,debit_credit_indicator,is_open
18445,AR00018445,CO01,2024,1,CUST00188,07-01-2025,16-01-2025,23-02-2025,26658.72,USD,S,FALSE
18446,AR00018446,CO03,2024,1,CUST05617,07-01-2025,16-02-2025,14-02-2025,9833.19,USD,S,FALSE
18447,AR00018447,CO01,2024,1,CUST02724,07-01-2025,14-01-2025,18-02-2025,22892.43,USD,S,FALSE
18448,AR00018448,CO01,2024,1,CUST06565,07-01-2025,03-03-2025,16-02-2025,24023.54,USD,S,FALSE
18449,AR00018449,CO03,2024,1,CUST05993,07-01-2025,29-01-2025,22-02-2025,23329.41,USD,S,FALSE
18450,AR00018450,CO02,2024,1,CUST04564,07-01-2025,,14-02-2025,21644.64,USD,S,TRUE
18451,AR00018451,CO02,2024,1,CUST00453,07-01-2025,30-01-2025,23-02-2025,40090.41,USD,S,FALSE
18452,AR00018452,CO01,2024,1,CUST06031,07-01-2025,12-01-2025,17-02-2025,18684.61,USD,S,FALSE
18453,AR00018453,CO01,2024,1,CUST05067,07-01-2025,12-01-2025,20-02-2025,6404.81,USD,S,FALSE
18454,AR00018454,CO01,2024,1,CUST04245,07-01-2025,,19-02-2025,11441.49,USD,S,TRUE
18455,AR00018455,CO02,2024,1,CUST00397,07-01-2025,30-01-2025,18-02-2025,2672.77,USD,S,FALSE
18456,AR00018456,CO02,2024,1,CUST06805,07-01-2025,13-01-2025,16-02-2025,2207.28,USD,S,FALSE
18457,AR00018457,CO01,2024,1,CUST02246,07-01-2025,06-02-2025,20-02-2025,35827.66,USD,S,FALSE
18458,AR00018458,CO02,2024,1,CUST01939,07-01-2025,15-01-2025,23-02-2025,37910.46,USD,S,FALSE
18459,AR00018459,CO01,2024,1,CUST06880,07-01-2025,18-01-2025,17-02-2025,2898.17,USD,S,FALSE
18460,AR00018460,CO02,2024,1,CUST05602,07-01-2025,26-02-2025,21-02-2025,20297.07,USD,S,FALSE
18461,AR00018461,CO02,2024,1,CUST01791,07-01-2025,30-01-2025,06-03-2025,7075.25,USD,S,FALSE
18462,AR00018462,CO02,2024,1,CUST00740,07-01-2025,18-01-2025,12-02-2025,26037.06,USD,S,FALSE
18463,AR00018463,CO01,2024,1,CUST03348,07-01-2025,24-01-2025,12-02-2025,673.83,USD,S,FALSE
18464,AR00018464,CO03,2024,1,CUST04029,07-01-2025,02-02-2025,25-02-2025,46804.99,USD,S,FALSE
18465,AR00018465,CO03,2024,1,CUST02801,07-01-2025,06-02-2025,11-02-2025,49784.93,USD,S,FALSE
18466,AR00018466,CO01,2024,1,CUST01173,07-01-2025,20-02-2025,14-02-2025,5477.08,USD,S,FALSE
18467,AR00018467,CO03,2024,1,CUST01082,07-01-2025,20-01-2025,15-02-2025,18452.21,USD,S,FALSE
18468,AR00018468,CO02,2024,1,CUST03021,07-01-2025,24-01-2025,16-02-2025,650.82,USD,S,FALSE
18469,AR00018469,CO03,2024,1,CUST05167,07-01-2025,14-01-2025,15-02-2025,30389.01,USD,S,FALSE
18470,AR00018470,CO03,2024,1,CUST04820,07-01-2025,03-02-2025,16-02-2025,2864.98,USD,S,FALSE
18471,AR00018471,CO01,2024,1,CUST01309,07-01-2025,21-01-2025,21-02-2025,18435.24,USD,S,FALSE
18472,AR00018472,CO03,2024,1,CUST05114,07-01-2025,02-02-2025,14-02-2025,9761.79,USD,S,FALSE
18473,AR00018473,CO03,2024,1,CUST02725,07-01-2025,18-01-2025,22-02-2025,32599.83,USD,S,FALSE
18474,AR00018474,CO02,2024,1,CUST06201,07-01-2025,29-01-2025,16-02-2025,9436.06,USD,S,FALSE
18475,AR00018475,CO01,2024,1,CUST01822,07-01-2025,28-01-2025,18-02-2025,7154.37,USD,S,FALSE
18476,AR00018476,CO01,2024,1,CUST02125,07-01-2025,24-01-2025,20-02-2025,18250.85,USD,S,FALSE
18477,AR00018477,CO03,2024,1,CUST05092,07-01-2025,01-03-2025,27-02-2025,45209.28,USD,S,FALSE
18478,AR00018478,CO02,2024,1,CUST03999,07-01-2025,05-02-2025,23-02-2025,14953.54,USD,S,FALSE
18479,AR00018479,CO02,2024,1,CUST03014,07-01-2025,23-01-2025,27-02-2025,15365.38,USD,S,FALSE
18480,AR00018480,CO03,2024,1,CUST06843,07-01-2025,12-01-2025,27-02-2025,29601.28,USD,S,FALSE
18481,AR00018481,CO03,2024,1,CUST05965,07-01-2025,05-02-2025,21-02-2025,8644.06,USD,S,FALSE
18482,AR00018482,CO02,2024,1,CUST06457,07-01-2025,14-01-2025,22-02-2025,22310.86,USD,S,FALSE
18483,AR00018483,CO02,2024,1,CUST06902,07-01-2025,02-02-2025,22-02-2025,869.87,USD,S,FALSE
18484,AR00018484,CO02,2024,1,CUST06696,08-01-2025,06-02-2025,12-02-2025,3806.01,USD,S,FALSE
18485,AR00018485,CO03,2024,1,CUST00653,08-01-2025,,21-02-2025,32000.75,USD,S,TRUE
18486,AR00018486,CO03,2024,1,CUST01977,08-01-2025,03-02-2025,01-03-2025,40508.68,USD,S,FALSE
18487,AR00018487,CO03,2024,1,CUST04543,08-01-2025,16-01-2025,19-02-2025,40489.01,USD,S,FALSE
18488,AR00018488,CO01,2024,1,CUST06142,08-01-2025,20-01-2025,21-02-2025,49118.55,USD,S,FALSE
18489,AR00018489,CO02,2024,1,CUST01639,08-01-2025,31-01-2025,17-02-2025,18641.72,USD,S,FALSE
18490,AR00018490,CO02,2024,1,CUST00578,08-01-2025,02-02-2025,27-02-2025,12822.56,USD,S,FALSE
18491,AR00018491,CO03,2024,1,CUST04128,08-01-2025,20-01-2025,22-02-2025,8823.22,USD,S,FALSE
18492,AR00018492,CO02,2024,1,CUST05345,08-01-2025,18-01-2025,20-02-2025,10019.23,USD,S,FALSE
18493,AR00018493,CO03,2024,1,CUST04591,08-01-2025,,26-02-2025,42350.75,USD,S,TRUE
18494,AR00018494,CO02,2024,1,CUST02076,08-01-2025,18-01-2025,21-02-2025,34288.57,USD,S,FALSE
18495,AR00018495,CO01,2024,1,CUST01268,08-01-2025,11-03-2025,03-03-2025,29492.71,USD,S,FALSE
18496,AR00018496,CO02,2024,1,CUST00188,08-01-2025,25-01-2025,25-02-2025,33779.63,USD,S,FALSE
18497,AR00018497,CO02,2024,1,CUST04349,08-01-2025,15-01-2025,19-02-2025,32311,USD,S,FALSE
18498,AR00018498,CO01,2024,1,CUST02511,08-01-2025,04-02-2025,24-02-2025,21471.66,USD,S,FALSE
18499,AR00018499,CO01,2024,1,CUST04140,08-01-2025,23-01-2025,16-02-2025,9127.62,USD,S,FALSE
18500,AR00018500,CO03,2024,1,CUST04512,08-01-2025,06-02-2025,17-02-2025,16894.01,USD,S,FALSE
18501,AR00018501,CO01,2024,1,CUST03170,08-01-2025,13-01-2025,18-02-2025,44772.37,USD,S,FALSE
18502,AR00018502,CO01,2024,1,CUST05024,08-01-2025,19-01-2025,24-02-2025,21635.34,USD,S,FALSE
18503,AR00018503,CO01,2024,1,CUST00935,08-01-2025,28-01-2025,17-02-2025,24881.49,USD,S,FALSE
18504,AR00018504,CO01,2024,1,CUST02471,08-01-2025,01-03-2025,28-02-2025,42930.11,USD,S,FALSE
18505,AR00018505,CO03,2024,1,CUST05755,08-01-2025,27-01-2025,21-02-2025,49138.16,USD,S,FALSE
18506,AR00018506,CO02,2024,1,CUST01064,08-01-2025,20-01-2025,01-03-2025,44470.92,USD,S,FALSE
18507,AR00018507,CO02,2024,1,CUST00944,08-01-2025,,25-02-2025,34708.64,USD,S,TRUE
18508,AR00018508,CO02,2024,1,CUST00618,08-01-2025,31-01-2025,26-02-2025,32983.27,USD,S,FALSE
18509,AR00018509,CO02,2024,1,CUST06901,08-01-2025,26-01-2025,20-02-2025,9350.83,USD,S,FALSE
18510,AR00018510,CO01,2024,1,CUST05467,08-01-2025,23-01-2025,23-02-2025,10666.62,USD,S,FALSE
18511,AR00018511,CO01,2024,1,CUST02191,08-01-2025,24-01-2025,14-02-2025,37871.69,USD,S,FALSE
18512,AR00018512,CO03,2024,1,CUST02183,08-01-2025,03-02-2025,19-02-2025,19131.84,USD,S,FALSE
18513,AR00018513,CO03,2024,1,CUST03428,08-01-2025,26-01-2025,14-02-2025,30073.02,USD,S,FALSE
18514,AR00018514,CO01,2024,1,CUST00351,08-01-2025,22-01-2025,15-02-2025,1599.29,USD,S,FALSE
18515,AR00018515,CO01,2024,1,CUST05726,08-01-2025,07-02-2025,19-02-2025,19942.37,USD,S,FALSE
18516,AR00018516,CO03,2024,1,CUST06168,08-01-2025,13-01-2025,14-02-2025,22705.71,USD,S,FALSE
18517,AR00018517,CO02,2024,1,CUST02560,08-01-2025,17-01-2025,20-02-2025,3950.6,USD,S,FALSE
18518,AR00018518,CO03,2024,1,CUST05847,08-01-2025,16-01-2025,16-02-2025,41392.26,USD,S,FALSE
18519,AR00018519,CO02,2024,1,CUST02417,08-01-2025,20-01-2025,25-02-2025,7365.32,USD,S,FALSE
18520,AR00018520,CO02,2024,1,CUST00608,08-01-2025,25-01-2025,24-02-2025,46438.05,USD,S,FALSE
18521,AR00018521,CO01,2024,1,CUST06715,08-01-2025,07-02-2025,22-02-2025,24646.3,USD,S,FALSE
18522,AR00018522,CO03,2024,1,CUST06186,08-01-2025,14-01-2025,15-02-2025,40585.02,USD,S,FALSE
18523,AR00018523,CO02,2024,1,CUST04119,08-01-2025,15-01-2025,19-02-2025,12143.44,USD,S,FALSE
18524,AR00018524,CO01,2024,1,CUST03759,08-01-2025,19-02-2025,17-02-2025,601.84,USD,S,FALSE
18525,AR00018525,CO01,2024,1,CUST03384,08-01-2025,,16-02-2025,1986.3,USD,S,TRUE
18526,AR00018526,CO01,2024,1,CUST00559,08-01-2025,19-01-2025,22-02-2025,2303.63,USD,S,FALSE
18527,AR00018527,CO03,2024,1,CUST01027,08-01-2025,17-01-2025,20-02-2025,9029.43,USD,S,FALSE
18528,AR00018528,CO02,2024,1,CUST03625,08-01-2025,05-02-2025,23-02-2025,22852.76,USD,S,FALSE
18529,AR00018529,CO01,2024,1,CUST06978,08-01-2025,25-01-2025,24-02-2025,39937.37,USD,S,FALSE
18530,AR00018530,CO02,2024,1,CUST05320,08-01-2025,02-02-2025,21-02-2025,14873.68,USD,S,FALSE
18531,AR00018531,CO02,2024,1,CUST01935,09-01-2025,23-01-2025,13-02-2025,12793.84,USD,S,FALSE
18532,AR00018532,CO01,2024,1,CUST06035,09-01-2025,14-01-2025,04-03-2025,2918.08,USD,S,FALSE
18533,AR00018533,CO02,2024,1,CUST02522,09-01-2025,24-01-2025,13-02-2025,17034.58,USD,S,FALSE
18534,AR00018534,CO03,2024,1,CUST02673,09-01-2025,03-02-2025,21-02-2025,1334.78,USD,S,FALSE
18535,AR00018535,CO03,2024,1,CUST02232,09-01-2025,04-03-2025,20-02-2025,40874.2,USD,S,FALSE
18536,AR00018536,CO02,2024,1,CUST01374,09-01-2025,19-01-2025,01-03-2025,38168.26,USD,S,FALSE
18537,AR00018537,CO02,2024,1,CUST04204,09-01-2025,22-01-2025,26-02-2025,18921.49,USD,S,FALSE
18538,AR00018538,CO03,2024,1,CUST04387,09-01-2025,05-02-2025,25-02-2025,17949.06,USD,S,FALSE
18539,AR00018539,CO02,2024,1,CUST06267,09-01-2025,19-01-2025,16-02-2025,45141.17,USD,S,FALSE
18540,AR00018540,CO03,2024,1,CUST01925,09-01-2025,21-01-2025,03-03-2025,17311.63,USD,S,FALSE
18541,AR00018541,CO01,2024,1,CUST03883,09-01-2025,24-01-2025,28-02-2025,11702.74,USD,S,FALSE
18542,AR00018542,CO03,2024,1,CUST06948,09-01-2025,29-01-2025,25-02-2025,18265.68,USD,S,FALSE
18543,AR00018543,CO01,2024,1,CUST01265,09-01-2025,26-01-2025,24-02-2025,42302.42,USD,S,FALSE
18544,AR00018544,CO01,2024,1,CUST06002,09-01-2025,30-01-2025,22-02-2025,39815.75,USD,S,FALSE
18545,AR00018545,CO03,2024,1,CUST05836,09-01-2025,20-01-2025,20-02-2025,8225.14,USD,S,FALSE
18546,AR00018546,CO01,2024,1,CUST03107,09-01-2025,23-01-2025,18-02-2025,12221.44,USD,S,FALSE
18547,AR00018547,CO02,2024,1,CUST04324,09-01-2025,02-02-2025,26-02-2025,41473.31,USD,S,FALSE
18548,AR00018548,CO01,2024,1,CUST00958,09-01-2025,14-01-2025,13-02-2025,5349.58,USD,S,FALSE
18549,AR00018549,CO01,2024,1,CUST03984,09-01-2025,26-01-2025,05-03-2025,41922.9,USD,S,FALSE
18550,AR00018550,CO02,2024,1,CUST06046,09-01-2025,18-01-2025,18-02-2025,3421.62,USD,S,FALSE
18551,AR00018551,CO02,2024,1,CUST06637,09-01-2025,27-01-2025,21-02-2025,43694.28,USD,S,FALSE
18552,AR00018552,CO02,2024,1,CUST05460,09-01-2025,16-01-2025,27-02-2025,9622.45,USD,S,FALSE
18553,AR00018553,CO01,2024,1,CUST00354,09-01-2025,20-01-2025,21-02-2025,15119.55,USD,S,FALSE
18554,AR00018554,CO01,2024,1,CUST04236,09-01-2025,02-02-2025,21-02-2025,48978.66,USD,S,FALSE
18555,AR00018555,CO01,2024,1,CUST00564,09-01-2025,20-01-2025,19-02-2025,21128.66,USD,S,FALSE
18556,AR00018556,CO01,2024,1,CUST02411,09-01-2025,27-01-2025,26-02-2025,46470.27,USD,S,FALSE
18557,AR00018557,CO03,2024,1,CUST04288,09-01-2025,31-01-2025,22-02-2025,39113.88,USD,S,FALSE
18558,AR00018558,CO02,2024,1,CUST01251,09-01-2025,,16-02-2025,26658.47,USD,S,TRUE
18559,AR00018559,CO03,2024,1,CUST03076,09-01-2025,26-01-2025,25-02-2025,49085.55,USD,S,FALSE
18560,AR00018560,CO02,2024,1,CUST02102,09-01-2025,28-01-2025,24-02-2025,39605.8,USD,S,FALSE
18561,AR00018561,CO02,2024,1,CUST01711,09-01-2025,28-01-2025,20-02-2025,14364.49,USD,S,FALSE
18562,AR00018562,CO01,2024,1,CUST04374,09-01-2025,27-01-2025,15-02-2025,24247.02,USD,S,FALSE
18563,AR00018563,CO01,2024,1,CUST05037,09-01-2025,08-02-2025,24-02-2025,33459.67,USD,S,FALSE
18564,AR00018564,CO03,2024,1,CUST03085,09-01-2025,30-01-2025,22-02-2025,19269.4,USD,S,FALSE
18565,AR00018565,CO02,2024,1,CUST02039,09-01-2025,01-02-2025,03-03-2025,22963.35,USD,S,FALSE
18566,AR00018566,CO02,2024,1,CUST01202,09-01-2025,16-01-2025,22-02-2025,35973.99,USD,S,FALSE
18567,AR00018567,CO02,2024,1,CUST03305,09-01-2025,05-02-2025,23-02-2025,30645.12,USD,S,FALSE
18568,AR00018568,CO02,2024,1,CUST00549,09-01-2025,23-01-2025,17-02-2025,47724.11,USD,S,FALSE
18569,AR00018569,CO03,2024,1,CUST02971,09-01-2025,17-01-2025,26-02-2025,49546.1,USD,S,FALSE
18570,AR00018570,CO02,2024,1,CUST02958,09-01-2025,25-02-2025,23-02-2025,34197.77,USD,S,FALSE
18571,AR00018571,CO02,2024,1,CUST05197,09-01-2025,20-01-2025,18-02-2025,32558.38,USD,S,FALSE
18572,AR00018572,CO03,2024,1,CUST04579,09-01-2025,18-02-2025,17-02-2025,21684.03,USD,S,FALSE
18573,AR00018573,CO02,2024,1,CUST00914,09-01-2025,19-01-2025,25-02-2025,11644.81,USD,S,FALSE
18574,AR00018574,CO01,2024,1,CUST05614,09-01-2025,21-01-2025,18-02-2025,8198.76,USD,S,FALSE
18575,AR00018575,CO02,2024,1,CUST00876,09-01-2025,24-01-2025,21-02-2025,11352.94,USD,S,FALSE
18576,AR00018576,CO01,2024,1,CUST05928,09-01-2025,24-01-2025,22-02-2025,25188.3,USD,S,FALSE
18577,AR00018577,CO01,2024,1,CUST02404,10-01-2025,30-01-2025,23-02-2025,47318.97,USD,S,FALSE
18578,AR00018578,CO03,2024,1,CUST00033,10-01-2025,03-03-2025,21-02-2025,28244.67,USD,S,FALSE
18579,AR00018579,CO01,2024,1,CUST00505,10-01-2025,02-02-2025,25-02-2025,25514.6,USD,S,FALSE
18580,AR00018580,CO01,2024,1,CUST06553,10-01-2025,05-03-2025,24-02-2025,24406.12,USD,S,FALSE
18581,AR00018581,CO03,2024,1,CUST01540,10-01-2025,28-01-2025,27-02-2025,20044.77,USD,S,FALSE
18582,AR00018582,CO01,2024,1,CUST02949,10-01-2025,24-01-2025,28-02-2025,17953.71,USD,S,FALSE
18583,AR00018583,CO01,2024,1,CUST06781,10-01-2025,23-01-2025,19-02-2025,33729.18,USD,S,FALSE
18584,AR00018584,CO03,2024,1,CUST00843,10-01-2025,07-02-2025,28-02-2025,29790.58,USD,S,FALSE
18585,AR00018585,CO01,2024,1,CUST03885,10-01-2025,07-02-2025,21-02-2025,46648.96,USD,S,FALSE
18586,AR00018586,CO03,2024,1,CUST02808,10-01-2025,15-01-2025,27-02-2025,42135.36,USD,S,FALSE
18587,AR00018587,CO01,2024,1,CUST06162,10-01-2025,02-02-2025,21-02-2025,29097.09,USD,S,FALSE
18588,AR00018588,CO01,2024,1,CUST03183,10-01-2025,02-02-2025,14-02-2025,47821.43,USD,S,FALSE
18589,AR00018589,CO02,2024,1,CUST05155,10-01-2025,22-01-2025,02-03-2025,33812.47,USD,S,FALSE
18590,AR00018590,CO01,2024,1,CUST02994,10-01-2025,30-01-2025,01-03-2025,35061.99,USD,S,FALSE
18591,AR00018591,CO03,2024,1,CUST02257,10-01-2025,24-01-2025,21-02-2025,49388.38,USD,S,FALSE
18592,AR00018592,CO03,2024,1,CUST00174,10-01-2025,29-01-2025,02-03-2025,7333.43,USD,S,FALSE
18593,AR00018593,CO03,2024,1,CUST04557,10-01-2025,02-02-2025,23-02-2025,37264.43,USD,S,FALSE
18594,AR00018594,CO01,2024,1,CUST00032,10-01-2025,20-01-2025,15-02-2025,45959.53,USD,S,FALSE
18595,AR00018595,CO02,2024,1,CUST04350,10-01-2025,20-01-2025,23-02-2025,35444.46,USD,S,FALSE
18596,AR00018596,CO02,2024,1,CUST04028,10-01-2025,19-01-2025,28-02-2025,39963.74,USD,S,FALSE
18597,AR00018597,CO02,2024,1,CUST00896,10-01-2025,21-01-2025,18-02-2025,10160.93,USD,S,FALSE
18598,AR00018598,CO01,2024,1,CUST02140,10-01-2025,15-01-2025,26-02-2025,7920.84,USD,S,FALSE
18599,AR00018599,CO02,2024,1,CUST00321,10-01-2025,20-01-2025,20-02-2025,35987.77,USD,S,FALSE
18600,AR00018600,CO01,2024,1,CUST02441,10-01-2025,04-02-2025,25-02-2025,25866.6,USD,S,FALSE
18601,AR00018601,CO03,2024,1,CUST06252,10-01-2025,28-02-2025,20-02-2025,6725.97,USD,S,FALSE
18602,AR00018602,CO03,2024,1,CUST00372,10-01-2025,03-03-2025,25-02-2025,30392.96,USD,S,FALSE
18603,AR00018603,CO02,2024,1,CUST04284,10-01-2025,15-01-2025,24-02-2025,30720.28,USD,S,FALSE
18604,AR00018604,CO02,2024,1,CUST03178,10-01-2025,15-01-2025,26-02-2025,697.66,USD,S,FALSE
18605,AR00018605,CO02,2024,1,CUST06856,10-01-2025,29-01-2025,21-02-2025,41519.11,USD,S,FALSE
18606,AR00018606,CO03,2024,1,CUST01509,10-01-2025,24-01-2025,18-02-2025,26676.41,USD,S,FALSE
18607,AR00018607,CO01,2024,1,CUST01446,10-01-2025,05-02-2025,19-02-2025,17708.15,USD,S,FALSE
18608,AR00018608,CO03,2024,1,CUST00031,10-01-2025,15-01-2025,22-02-2025,37446.09,USD,S,FALSE
18609,AR00018609,CO03,2024,1,CUST02998,10-01-2025,18-01-2025,22-02-2025,12564.19,USD,S,FALSE
18610,AR00018610,CO01,2024,1,CUST04573,10-01-2025,17-01-2025,21-02-2025,40417.9,USD,S,FALSE
18611,AR00018611,CO01,2024,1,CUST04553,10-01-2025,17-01-2025,20-02-2025,42365.4,USD,S,FALSE
18612,AR00018612,CO03,2024,1,CUST00181,10-01-2025,03-02-2025,22-02-2025,25689.36,USD,S,FALSE
18613,AR00018613,CO03,2024,1,CUST01012,10-01-2025,09-03-2025,26-02-2025,20518.11,USD,S,FALSE
18614,AR00018614,CO03,2024,1,CUST00273,10-01-2025,01-02-2025,21-02-2025,32597.73,USD,S,FALSE
18615,AR00018615,CO01,2024,1,CUST00572,10-01-2025,19-01-2025,17-02-2025,33177.12,USD,S,FALSE
18616,AR00018616,CO03,2024,1,CUST01927,10-01-2025,09-03-2025,27-02-2025,3682.92,USD,S,FALSE
18617,AR00018617,CO02,2024,1,CUST05354,10-01-2025,16-01-2025,21-02-2025,15117.97,USD,S,FALSE
18618,AR00018618,CO02,2024,1,CUST04442,10-01-2025,02-02-2025,01-03-2025,8244.04,USD,S,FALSE
18619,AR00018619,CO02,2024,1,CUST05504,10-01-2025,19-01-2025,17-02-2025,21079.52,USD,S,FALSE
18620,AR00018620,CO03,2024,1,CUST03497,10-01-2025,01-02-2025,21-02-2025,6334.2,USD,S,FALSE
18621,AR00018621,CO01,2024,1,CUST03684,11-01-2025,06-02-2025,18-02-2025,43138.3,USD,S,FALSE
18622,AR00018622,CO03,2024,1,CUST06057,11-01-2025,30-01-2025,01-03-2025,31529.12,USD,S,FALSE
18623,AR00018623,CO02,2024,1,CUST03089,11-01-2025,21-01-2025,19-02-2025,48024.97,USD,S,FALSE
18624,AR00018624,CO03,2024,1,CUST00665,11-01-2025,25-01-2025,25-02-2025,26874.05,USD,S,FALSE
18625,AR00018625,CO02,2024,1,CUST04046,11-01-2025,04-02-2025,16-02-2025,20696.73,USD,S,FALSE
18626,AR00018626,CO02,2024,1,CUST04669,11-01-2025,28-01-2025,01-03-2025,35092.72,USD,S,FALSE
18627,AR00018627,CO01,2024,1,CUST00983,11-01-2025,10-02-2025,01-03-2025,33754.28,USD,S,FALSE
18628,AR00018628,CO01,2024,1,CUST06979,11-01-2025,20-01-2025,21-02-2025,5023.19,USD,S,FALSE
18629,AR00018629,CO02,2024,1,CUST00333,11-01-2025,22-01-2025,26-02-2025,26339.47,USD,S,FALSE
18630,AR00018630,CO01,2024,1,CUST03403,12-01-2025,01-02-2025,25-02-2025,6250.28,USD,S,FALSE
18631,AR00018631,CO03,2024,1,CUST01496,12-01-2025,18-01-2025,25-02-2025,31171.46,USD,S,FALSE
18632,AR00018632,CO03,2024,1,CUST04113,12-01-2025,29-01-2025,26-02-2025,43125.56,USD,S,FALSE
18633,AR00018633,CO01,2024,1,CUST04975,12-01-2025,05-02-2025,25-02-2025,46525.41,USD,S,FALSE
18634,AR00018634,CO01,2024,1,CUST04532,12-01-2025,29-01-2025,22-02-2025,36508.75,USD,S,FALSE
18635,AR00018635,CO03,2024,1,CUST05340,12-01-2025,24-01-2025,28-02-2025,39629.56,USD,S,FALSE
18636,AR00018636,CO02,2024,1,CUST02588,12-01-2025,19-01-2025,26-02-2025,38719.8,USD,S,FALSE
18637,AR00018637,CO03,2024,1,CUST04438,12-01-2025,10-02-2025,24-02-2025,2913.52,USD,S,FALSE
18638,AR00018638,CO03,2024,1,CUST04759,13-01-2025,26-01-2025,08-03-2025,49475.1,USD,S,FALSE
18639,AR00018639,CO03,2024,1,CUST06183,13-01-2025,24-01-2025,17-02-2025,10879.22,USD,S,FALSE
18640,AR00018640,CO03,2024,1,CUST02668,13-01-2025,24-01-2025,02-03-2025,17685.4,USD,S,FALSE
18641,AR00018641,CO01,2024,1,CUST02878,13-01-2025,06-03-2025,26-02-2025,17661.89,USD,S,FALSE
18642,AR00018642,CO01,2024,1,CUST05970,13-01-2025,07-02-2025,22-02-2025,4933.46,USD,S,FALSE
18643,AR00018643,CO02,2024,1,CUST01342,13-01-2025,06-02-2025,27-02-2025,36095.62,USD,S,FALSE
18644,AR00018644,CO02,2024,1,CUST02619,13-01-2025,07-02-2025,21-02-2025,22313.57,USD,S,FALSE
18645,AR00018645,CO03,2024,1,CUST04853,13-01-2025,,21-02-2025,18258.9,USD,S,TRUE
18646,AR00018646,CO02,2024,1,CUST02476,13-01-2025,01-02-2025,27-02-2025,32808.07,USD,S,FALSE
18647,AR00018647,CO03,2024,1,CUST01670,13-01-2025,08-02-2025,04-03-2025,49079.92,USD,S,FALSE
18648,AR00018648,CO03,2024,1,CUST00939,13-01-2025,04-03-2025,25-02-2025,42418.33,USD,S,FALSE
18649,AR00018649,CO01,2024,1,CUST03002,13-01-2025,,19-02-2025,17497.04,USD,S,TRUE
18650,AR00018650,CO03,2024,1,CUST06972,13-01-2025,09-03-2025,28-02-2025,25408.93,USD,S,FALSE
18651,AR00018651,CO01,2024,1,CUST05947,13-01-2025,09-02-2025,24-02-2025,26140.81,USD,S,FALSE
18652,AR00018652,CO01,2024,1,CUST01906,13-01-2025,27-01-2025,21-02-2025,12032.14,USD,S,FALSE
18653,AR00018653,CO02,2024,1,CUST05149,13-01-2025,22-01-2025,02-03-2025,725.67,USD,S,FALSE
18654,AR00018654,CO01,2024,1,CUST00162,13-01-2025,18-01-2025,01-03-2025,15924.42,USD,S,FALSE
18655,AR00018655,CO03,2024,1,CUST02530,13-01-2025,05-02-2025,16-02-2025,19969.45,USD,S,FALSE
18656,AR00018656,CO03,2024,1,CUST05461,13-01-2025,31-01-2025,27-02-2025,32346.91,USD,S,FALSE
18657,AR00018657,CO01,2024,1,CUST04549,13-01-2025,,01-03-2025,4040.88,USD,S,TRUE
18658,AR00018658,CO03,2024,1,CUST03372,13-01-2025,28-01-2025,20-02-2025,43675.57,USD,S,FALSE
18659,AR00018659,CO01,2024,1,CUST05003,13-01-2025,11-02-2025,02-03-2025,8772.48,USD,S,FALSE
18660,AR00018660,CO03,2024,1,CUST05617,13-01-2025,30-01-2025,17-02-2025,18965.43,USD,S,FALSE
18661,AR00018661,CO02,2024,1,CUST01258,13-01-2025,10-02-2025,03-03-2025,3229.81,USD,S,FALSE
18662,AR00018662,CO01,2024,1,CUST00884,13-01-2025,19-01-2025,19-02-2025,23556.05,USD,S,FALSE
18663,AR00018663,CO03,2024,1,CUST02976,13-01-2025,03-02-2025,01-03-2025,41581.51,USD,S,FALSE
18664,AR00018664,CO01,2024,1,CUST03654,13-01-2025,,24-02-2025,27872.39,USD,S,TRUE
18665,AR00018665,CO02,2024,1,CUST00732,13-01-2025,03-02-2025,02-03-2025,34525.65,USD,S,FALSE
18666,AR00018666,CO02,2024,1,CUST03477,13-01-2025,26-01-2025,23-02-2025,43543.95,USD,S,FALSE
18667,AR00018667,CO01,2024,1,CUST03491,13-01-2025,,04-03-2025,10416.64,USD,S,TRUE
18668,AR00018668,CO01,2024,1,CUST02520,13-01-2025,28-01-2025,27-02-2025,30807.99,USD,S,FALSE
18669,AR00018669,CO02,2024,1,CUST05227,13-01-2025,06-03-2025,05-03-2025,22238.22,USD,S,FALSE
18670,AR00018670,CO03,2024,1,CUST01370,13-01-2025,09-02-2025,27-02-2025,46483.64,USD,S,FALSE
18671,AR00018671,CO02,2024,1,CUST00246,13-01-2025,30-01-2025,01-03-2025,28593.9,USD,S,FALSE
18672,AR00018672,CO01,2024,1,CUST02933,13-01-2025,24-02-2025,18-02-2025,28257.56,USD,S,FALSE
18673,AR00018673,CO02,2024,1,CUST03316,13-01-2025,20-01-2025,28-02-2025,34877.63,USD,S,FALSE
18674,AR00018674,CO01,2024,1,CUST03917,13-01-2025,18-01-2025,18-02-2025,49341.66,USD,S,FALSE
18675,AR00018675,CO03,2024,1,CUST03313,13-01-2025,19-01-2025,22-02-2025,41477.37,USD,S,FALSE
18676,AR00018676,CO02,2024,1,CUST01836,13-01-2025,,20-02-2025,9126.95,USD,S,TRUE
18677,AR00018677,CO01,2024,1,CUST03886,13-01-2025,11-02-2025,21-02-2025,637,USD,S,FALSE
