ap_item_id,document_number,company_code,fiscal_year,line_item,vendor_number,posting_date,clearing_date,due_date,amount_local,currency,debit_credit_indicator,is_open
9999,AP00009999,CO02,2024,1,VEND01120,06-09-2024,19-09-2024,28-10-2024,7290.33,USD,H,FALSE
10000,AP00010000,CO01,2024,1,VEND01207,06-09-2024,31-10-2024,25-10-2024,16923.86,USD,H,FALSE
10001,AP00010001,CO03,2024,1,VEND01331,06-09-2024,11-09-2024,31-10-2024,19027.99,USD,H,FALSE
10002,AP00010002,CO03,2024,1,VEND00884,06-09-2024,24-09-2024,29-10-2024,15894,USD,H,FALSE
10003,AP00010003,CO02,2024,1,VEND01424,06-09-2024,28-09-2024,29-10-2024,14323.46,USD,H,FALSE
10004,AP00010004,CO03,2024,1,VEND00081,06-09-2024,04-10-2024,26-10-2024,10436.06,USD,H,FALSE
10005,AP00010005,CO03,2024,1,VEND00548,06-09-2024,23-09-2024,31-10-2024,15302.67,USD,H,FALSE
10006,AP00010006,CO02,2024,1,VEND00190,06-09-2024,,10-11-2024,15569.72,USD,H,TRUE
10007,AP00010007,CO02,2024,1,VEND00097,06-09-2024,17-09-2024,26-10-2024,9399.66,USD,H,FALSE
10008,AP00010008,CO03,2024,1,VEND00113,06-09-2024,27-09-2024,26-10-2024,5323.63,USD,H,FALSE
10009,AP00010009,CO02,2024,1,VEND00159,06-09-2024,17-09-2024,03-11-2024,12956.24,USD,H,FALSE
10010,AP00010010,CO02,2024,1,VEND00243,06-09-2024,07-11-2024,02-11-2024,10523.52,USD,H,FALSE
10011,AP00010011,CO03,2024,1,VEND00751,06-09-2024,29-09-2024,27-10-2024,237.82,USD,H,FALSE
10012,AP00010012,CO01,2024,1,VEND00088,06-09-2024,18-09-2024,03-11-2024,9755.4,USD,H,FALSE
10013,AP00010013,CO03,2024,1,VEND00683,06-09-2024,31-10-2024,25-10-2024,19691.76,USD,H,FALSE
10014,AP00010014,CO01,2024,1,VEND01150,07-09-2024,13-09-2024,27-10-2024,12064.56,USD,H,FALSE
10015,AP00010015,CO02,2024,1,VEND01166,07-09-2024,28-09-2024,02-11-2024,8109.31,USD,H,FALSE
10016,AP00010016,CO02,2024,1,VEND01454,07-09-2024,07-10-2024,31-10-2024,8649.66,USD,H,FALSE
10017,AP00010017,CO01,2024,1,VEND00591,07-09-2024,24-09-2024,30-10-2024,5892.34,USD,H,FALSE
10018,AP00010018,CO01,2024,1,VEND00913,07-09-2024,05-11-2024,31-10-2024,16043,USD,H,FALSE
10019,AP00010019,CO03,2024,1,VEND01075,08-09-2024,08-10-2024,12-11-2024,4508.66,USD,H,FALSE
10020,AP00010020,CO01,2024,1,VEND01237,08-09-2024,29-09-2024,30-10-2024,18294.46,USD,H,FALSE
10021,AP00010021,CO01,2024,1,VEND00937,08-09-2024,,05-11-2024,9220.27,USD,H,TRUE
10022,AP00010022,CO03,2024,1,VEND00287,08-09-2024,05-10-2024,29-10-2024,7324.19,USD,H,FALSE
10023,AP00010023,CO03,2024,1,VEND01481,09-09-2024,16-11-2024,06-11-2024,11741.18,USD,H,FALSE
10024,AP00010024,CO01,2024,1,VEND00316,09-09-2024,14-09-2024,29-10-2024,1248.29,USD,H,FALSE
10025,AP00010025,CO01,2024,1,VEND00513,09-09-2024,23-09-2024,30-10-2024,4683.12,USD,H,FALSE
10026,AP00010026,CO03,2024,1,VEND00834,09-09-2024,02-10-2024,27-10-2024,6214.73,USD,H,FALSE
10027,AP00010027,CO01,2024,1,VEND01085,09-09-2024,03-10-2024,31-10-2024,9547.71,USD,H,FALSE
10028,AP00010028,CO01,2024,1,VEND00074,09-09-2024,20-09-2024,03-11-2024,16480.84,USD,H,FALSE
10029,AP00010029,CO01,2024,1,VEND00305,09-09-2024,04-10-2024,04-11-2024,5123.84,USD,H,FALSE
10030,AP00010030,CO02,2024,1,VEND01207,09-09-2024,16-09-2024,06-11-2024,11166.89,USD,H,FALSE
10031,AP00010031,CO03,2024,1,VEND00319,09-09-2024,08-11-2024,01-11-2024,2595.81,USD,H,FALSE
10032,AP00010032,CO02,2024,1,VEND00382,09-09-2024,09-10-2024,10-11-2024,17680.48,USD,H,FALSE
10033,AP00010033,CO01,2024,1,VEND00426,09-09-2024,04-11-2024,26-10-2024,7984.55,USD,H,FALSE
10034,AP00010034,CO03,2024,1,VEND00584,09-09-2024,14-09-2024,08-11-2024,3467.68,USD,H,FALSE
10035,AP00010035,CO03,2024,1,VEND00361,09-09-2024,05-10-2024,31-10-2024,18689.47,USD,H,FALSE
10036,AP00010036,CO03,2024,1,VEND00906,09-09-2024,24-09-2024,03-11-2024,13780.81,USD,H,FALSE
10037,AP00010037,CO02,2024,1,VEND00655,09-09-2024,01-10-2024,02-11-2024,17901.55,USD,H,FALSE
10038,AP00010038,CO01,2024,1,VEND00861,09-09-2024,16-09-2024,30-10-2024,15742.2,USD,H,FALSE
10039,AP00010039,CO02,2024,1,VEND00971,09-09-2024,07-10-2024,27-10-2024,11575.99,USD,H,FALSE
10040,AP00010040,CO03,2024,1,VEND01136,09-09-2024,30-09-2024,08-11-2024,17560.71,USD,H,FALSE
10041,AP00010041,CO01,2024,1,VEND00004,09-09-2024,06-11-2024,05-11-2024,16130.51,USD,H,FALSE
10042,AP00010042,CO01,2024,1,VEND01108,09-09-2024,,07-11-2024,15880.39,USD,H,TRUE
10043,AP00010043,CO02,2024,1,VEND00402,09-09-2024,01-10-2024,06-11-2024,6647.81,USD,H,FALSE
10044,AP00010044,CO01,2024,1,VEND00814,09-09-2024,05-10-2024,01-11-2024,7327.57,USD,H,FALSE
10045,AP00010045,CO01,2024,1,VEND01024,09-09-2024,29-09-2024,27-10-2024,8677.84,USD,H,FALSE
10046,AP00010046,CO03,2024,1,VEND01151,09-09-2024,01-10-2024,27-10-2024,8479.84,USD,H,FALSE
10047,AP00010047,CO02,2024,1,VEND01230,09-09-2024,25-09-2024,04-11-2024,11542.08,USD,H,FALSE
10048,AP00010048,CO02,2024,1,VEND01266,10-09-2024,23-09-2024,03-11-2024,6092.48,USD,H,FALSE
10049,AP00010049,CO03,2024,1,VEND00184,10-09-2024,16-09-2024,30-10-2024,10600.05,USD,H,FALSE
10050,AP00010050,CO03,2024,1,VEND00644,10-09-2024,23-09-2024,10-11-2024,10617.31,USD,H,FALSE
10051,AP00010051,CO03,2024,1,VEND01454,10-09-2024,21-09-2024,06-11-2024,16163.9,USD,H,FALSE
10052,AP00010052,CO03,2024,1,VEND01472,10-09-2024,28-09-2024,06-11-2024,3862.83,USD,H,FALSE
10053,AP00010053,CO01,2024,1,VEND00365,10-09-2024,02-10-2024,02-11-2024,7850.57,USD,H,FALSE
10054,AP00010054,CO02,2024,1,VEND00908,10-09-2024,21-09-2024,02-11-2024,478.08,USD,H,FALSE
10055,AP00010055,CO03,2024,1,VEND00836,10-09-2024,16-09-2024,07-11-2024,1066.77,USD,H,FALSE
10056,AP00010056,CO03,2024,1,VEND00667,10-09-2024,09-10-2024,03-11-2024,12442.03,USD,H,FALSE
10057,AP00010057,CO01,2024,1,VEND00903,10-09-2024,23-09-2024,05-11-2024,9110.97,USD,H,FALSE
10058,AP00010058,CO02,2024,1,VEND01354,10-09-2024,30-09-2024,29-10-2024,1081.75,USD,H,FALSE
10059,AP00010059,CO02,2024,1,VEND00382,10-09-2024,03-10-2024,07-11-2024,6845.22,USD,H,FALSE
10060,AP00010060,CO02,2024,1,VEND01013,10-09-2024,24-09-2024,06-11-2024,16487.44,USD,H,FALSE
10061,AP00010061,CO02,2024,1,VEND01247,10-09-2024,,07-11-2024,17704.98,USD,H,TRUE
10062,AP00010062,CO03,2024,1,VEND01195,10-09-2024,01-11-2024,27-10-2024,7905.7,USD,H,FALSE
10063,AP00010063,CO02,2024,1,VEND00636,10-09-2024,26-09-2024,24-10-2024,15063.17,USD,H,FALSE
10064,AP00010064,CO01,2024,1,VEND00310,10-09-2024,23-09-2024,31-10-2024,14363.86,USD,H,FALSE
10065,AP00010065,CO03,2024,1,VEND00909,10-09-2024,20-09-2024,27-10-2024,1969.18,USD,H,FALSE
10066,AP00010066,CO01,2024,1,VEND00958,10-09-2024,05-10-2024,10-11-2024,18342.74,USD,H,FALSE
10067,AP00010067,CO01,2024,1,VEND01158,10-09-2024,21-09-2024,03-11-2024,7011.19,USD,H,FALSE
10068,AP00010068,CO03,2024,1,VEND01354,10-09-2024,07-11-2024,06-11-2024,6676.74,USD,H,FALSE
10069,AP00010069,CO01,2024,1,VEND00492,10-09-2024,22-09-2024,30-10-2024,2878.18,USD,H,FALSE
10070,AP00010070,CO01,2024,1,VEND00381,11-09-2024,23-09-2024,01-11-2024,6217.28,USD,H,FALSE
10071,AP00010071,CO03,2024,1,VEND00721,11-09-2024,03-10-2024,05-11-2024,6134.92,USD,H,FALSE
10072,AP00010072,CO01,2024,1,VEND00995,11-09-2024,02-10-2024,05-11-2024,15802.72,USD,H,FALSE
10073,AP00010073,CO02,2024,1,VEND00101,11-09-2024,09-11-2024,04-11-2024,13097.04,USD,H,FALSE
10074,AP00010074,CO02,2024,1,VEND00314,11-09-2024,19-11-2024,11-11-2024,13726.65,USD,H,FALSE
10075,AP00010075,CO01,2024,1,VEND00001,11-09-2024,27-09-2024,01-11-2024,15941.02,USD,H,FALSE
10076,AP00010076,CO02,2024,1,VEND01350,11-09-2024,09-11-2024,06-11-2024,6042.44,USD,H,FALSE
10077,AP00010077,CO03,2024,1,VEND00210,11-09-2024,30-10-2024,26-10-2024,2109.43,USD,H,FALSE
10078,AP00010078,CO01,2024,1,VEND01033,11-09-2024,19-11-2024,11-11-2024,7367.57,USD,H,FALSE
10079,AP00010079,CO03,2024,1,VEND00149,11-09-2024,30-09-2024,04-11-2024,11261.33,USD,H,FALSE
10080,AP00010080,CO02,2024,1,VEND01189,11-09-2024,07-10-2024,13-11-2024,14553.35,USD,H,FALSE
10081,AP00010081,CO03,2024,1,VEND01448,11-09-2024,03-10-2024,11-11-2024,13166.92,USD,H,FALSE
10082,AP00010082,CO01,2024,1,VEND00782,11-09-2024,15-11-2024,06-11-2024,9868.19,USD,H,FALSE
10083,AP00010083,CO03,2024,1,VEND00762,11-09-2024,29-09-2024,31-10-2024,17345.4,USD,H,FALSE
10084,AP00010084,CO02,2024,1,VEND00833,11-09-2024,01-10-2024,02-11-2024,19239.85,USD,H,FALSE
10085,AP00010085,CO02,2024,1,VEND00270,11-09-2024,16-09-2024,06-11-2024,16719.19,USD,H,FALSE
10086,AP00010086,CO03,2024,1,VEND00037,11-09-2024,06-10-2024,29-10-2024,15471.95,USD,H,FALSE
10087,AP00010087,CO01,2024,1,VEND00844,11-09-2024,25-09-2024,14-11-2024,1966.93,USD,H,FALSE
10088,AP00010088,CO02,2024,1,VEND00364,11-09-2024,19-09-2024,04-11-2024,9589.47,USD,H,FALSE
10089,AP00010089,CO01,2024,1,VEND00962,11-09-2024,10-10-2024,08-11-2024,5153.43,USD,H,FALSE
10090,AP00010090,CO03,2024,1,VEND00739,11-09-2024,10-10-2024,04-11-2024,888.38,USD,H,FALSE
10091,AP00010091,CO03,2024,1,VEND00959,11-09-2024,07-10-2024,27-10-2024,2225.52,USD,H,FALSE
10092,AP00010092,CO01,2024,1,VEND00420,11-09-2024,23-09-2024,12-11-2024,19741.46,USD,H,FALSE
10093,AP00010093,CO01,2024,1,VEND00606,11-09-2024,23-09-2024,08-11-2024,16082.97,USD,H,FALSE
10094,AP00010094,CO01,2024,1,VEND01008,11-09-2024,17-09-2024,08-11-2024,15113.19,USD,H,FALSE
10095,AP00010095,CO03,2024,1,VEND01398,11-09-2024,27-09-2024,01-11-2024,2750.5,USD,H,FALSE
10096,AP00010096,CO01,2024,1,VEND01175,12-09-2024,17-11-2024,14-11-2024,6868.41,USD,H,FALSE
10097,AP00010097,CO02,2024,1,VEND00087,12-09-2024,28-09-2024,07-11-2024,17168.08,USD,H,FALSE
10098,AP00010098,CO02,2024,1,VEND01110,12-09-2024,10-10-2024,09-11-2024,3236.41,USD,H,FALSE
10099,AP00010099,CO01,2024,1,VEND01309,12-09-2024,26-09-2024,06-11-2024,3637.16,USD,H,FALSE
10100,AP00010100,CO02,2024,1,VEND00201,12-09-2024,14-11-2024,04-11-2024,6820.6,USD,H,FALSE
10101,AP00010101,CO01,2024,1,VEND00649,12-09-2024,03-11-2024,31-10-2024,17068.35,USD,H,FALSE
10102,AP00010102,CO01,2024,1,VEND00047,12-09-2024,06-10-2024,26-10-2024,13580.94,USD,H,FALSE
10103,AP00010103,CO02,2024,1,VEND01038,12-09-2024,28-09-2024,07-11-2024,19081.04,USD,H,FALSE
10104,AP00010104,CO03,2024,1,VEND01451,12-09-2024,24-09-2024,01-11-2024,2047.79,USD,H,FALSE
10105,AP00010105,CO02,2024,1,VEND00673,12-09-2024,17-09-2024,06-11-2024,17850.83,USD,H,FALSE
10106,AP00010106,CO03,2024,1,VEND01163,12-09-2024,17-09-2024,04-11-2024,3681.34,USD,H,FALSE
10107,AP00010107,CO02,2024,1,VEND00249,12-09-2024,27-09-2024,03-11-2024,15179.08,USD,H,FALSE
10108,AP00010108,CO03,2024,1,VEND00603,12-09-2024,09-10-2024,03-11-2024,16120.47,USD,H,FALSE
10109,AP00010109,CO03,2024,1,VEND00931,12-09-2024,07-10-2024,07-11-2024,10958.94,USD,H,FALSE
10110,AP00010110,CO01,2024,1,VEND01390,12-09-2024,03-10-2024,09-11-2024,9256.2,USD,H,FALSE
10111,AP00010111,CO02,2024,1,VEND00620,12-09-2024,08-10-2024,13-11-2024,3042.84,USD,H,FALSE
10112,AP00010112,CO02,2024,1,VEND00714,12-09-2024,07-10-2024,13-11-2024,9526.98,USD,H,FALSE
10113,AP00010113,CO02,2024,1,VEND01359,12-09-2024,08-10-2024,02-11-2024,8465.61,USD,H,FALSE
10114,AP00010114,CO01,2024,1,VEND00581,12-09-2024,24-09-2024,10-11-2024,3561.7,USD,H,FALSE
10115,AP00010115,CO01,2024,1,VEND01297,12-09-2024,20-09-2024,02-11-2024,4299.24,USD,H,FALSE
10116,AP00010116,CO01,2024,1,VEND00081,12-09-2024,29-09-2024,03-11-2024,222.19,USD,H,FALSE
10117,AP00010117,CO02,2024,1,VEND00873,12-09-2024,19-11-2024,09-11-2024,15789.1,USD,H,FALSE
10118,AP00010118,CO03,2024,1,VEND01397,12-09-2024,18-09-2024,01-11-2024,1188.07,USD,H,FALSE
10119,AP00010119,CO02,2024,1,VEND01136,12-09-2024,09-10-2024,05-11-2024,133.3,USD,H,FALSE
10120,AP00010120,CO01,2024,1,VEND00743,12-09-2024,12-11-2024,11-11-2024,3835.69,USD,H,FALSE
10121,AP00010121,CO03,2024,1,VEND01118,12-09-2024,30-09-2024,09-11-2024,5861.61,USD,H,FALSE
10122,AP00010122,CO01,2024,1,VEND00165,12-09-2024,,03-11-2024,12732.59,USD,H,TRUE
10123,AP00010123,CO02,2024,1,VEND00136,12-09-2024,03-10-2024,06-11-2024,6901.77,USD,H,FALSE
10124,AP00010124,CO02,2024,1,VEND01488,12-09-2024,12-10-2024,12-11-2024,14996.17,USD,H,FALSE
10125,AP00010125,CO02,2024,1,VEND00407,12-09-2024,18-09-2024,04-11-2024,4926.85,USD,H,FALSE
10126,AP00010126,CO01,2024,1,VEND00680,12-09-2024,09-10-2024,10-11-2024,6516.1,USD,H,FALSE
10127,AP00010127,CO02,2024,1,VEND00250,13-09-2024,27-09-2024,07-11-2024,15296.48,USD,H,FALSE
10128,AP00010128,CO01,2024,1,VEND00700,13-09-2024,20-11-2024,10-11-2024,3640.63,USD,H,FALSE
10129,AP00010129,CO03,2024,1,VEND00473,13-09-2024,05-10-2024,30-10-2024,8224.36,USD,H,FALSE
10130,AP00010130,CO02,2024,1,VEND01417,13-09-2024,09-10-2024,09-11-2024,7270.9,USD,H,FALSE
10131,AP00010131,CO01,2024,1,VEND00410,13-09-2024,,09-11-2024,8846.92,USD,H,TRUE
10132,AP00010132,CO01,2024,1,VEND00445,13-09-2024,05-10-2024,12-11-2024,3718.68,USD,H,FALSE
10133,AP00010133,CO02,2024,1,VEND01056,13-09-2024,18-11-2024,12-11-2024,10433.51,USD,H,FALSE
10134,AP00010134,CO03,2024,1,VEND01422,13-09-2024,05-11-2024,01-11-2024,7807.28,USD,H,FALSE
10135,AP00010135,CO02,2024,1,VEND00050,13-09-2024,26-09-2024,30-10-2024,12874.21,USD,H,FALSE
10136,AP00010136,CO02,2024,1,VEND00038,13-09-2024,,05-11-2024,11827.33,USD,H,TRUE
10137,AP00010137,CO03,2024,1,VEND00806,13-09-2024,09-10-2024,13-11-2024,16422.3,USD,H,FALSE
10138,AP00010138,CO03,2024,1,VEND00938,13-09-2024,06-10-2024,10-11-2024,14169.84,USD,H,FALSE
10139,AP00010139,CO01,2024,1,VEND00947,13-09-2024,25-09-2024,09-11-2024,19565.66,USD,H,FALSE
10140,AP00010140,CO03,2024,1,VEND00359,13-09-2024,20-09-2024,12-11-2024,6790.76,USD,H,FALSE
10141,AP00010141,CO03,2024,1,VEND00289,13-09-2024,19-09-2024,02-11-2024,17399.14,USD,H,FALSE
10142,AP00010142,CO03,2024,1,VEND01388,13-09-2024,24-09-2024,07-11-2024,5058.5,USD,H,FALSE
10143,AP00010143,CO03,2024,1,VEND00369,13-09-2024,12-10-2024,03-11-2024,10303.64,USD,H,FALSE
10144,AP00010144,CO01,2024,1,VEND00731,13-09-2024,,13-11-2024,17856.1,USD,H,TRUE
10145,AP00010145,CO02,2024,1,VEND01196,13-09-2024,13-10-2024,26-10-2024,4044.84,USD,H,FALSE
10146,AP00010146,CO01,2024,1,VEND00299,13-09-2024,02-10-2024,15-11-2024,19812.02,USD,H,FALSE
10147,AP00010147,CO02,2024,1,VEND01065,13-09-2024,06-10-2024,15-11-2024,10147.15,USD,H,FALSE
10148,AP00010148,CO03,2024,1,VEND01229,13-09-2024,23-09-2024,10-11-2024,5913.78,USD,H,FALSE
10149,AP00010149,CO02,2024,1,VEND00325,13-09-2024,04-11-2024,03-11-2024,7274.02,USD,H,FALSE
10150,AP00010150,CO01,2024,1,VEND01498,13-09-2024,27-09-2024,05-11-2024,19364.81,USD,H,FALSE
10151,AP00010151,CO03,2024,1,VEND00994,13-09-2024,18-09-2024,07-11-2024,12299.99,USD,H,FALSE
10152,AP00010152,CO03,2024,1,VEND00148,13-09-2024,28-09-2024,03-11-2024,6713.73,USD,H,FALSE
10153,AP00010153,CO01,2024,1,VEND00842,13-09-2024,26-09-2024,07-11-2024,15072.47,USD,H,FALSE
10154,AP00010154,CO02,2024,1,VEND00805,13-09-2024,23-09-2024,06-11-2024,12157.16,USD,H,FALSE
10155,AP00010155,CO01,2024,1,VEND01106,14-09-2024,29-09-2024,03-11-2024,3524.5,USD,H,FALSE
10156,AP00010156,CO01,2024,1,VEND01190,14-09-2024,13-10-2024,18-11-2024,12049.5,USD,H,FALSE
10157,AP00010157,CO02,2024,1,VEND00227,14-09-2024,23-09-2024,06-11-2024,10088.38,USD,H,FALSE
10158,AP00010158,CO03,2024,1,VEND00592,14-09-2024,17-11-2024,14-11-2024,641.39,USD,H,FALSE
10159,AP00010159,CO02,2024,1,VEND01094,14-09-2024,13-10-2024,15-11-2024,11325.3,USD,H,FALSE
10160,AP00010160,CO02,2024,1,VEND00135,15-09-2024,06-10-2024,13-11-2024,3183.37,USD,H,FALSE
10161,AP00010161,CO03,2024,1,VEND01117,15-09-2024,03-10-2024,04-11-2024,9600.01,USD,H,FALSE
10162,AP00010162,CO02,2024,1,VEND00854,15-09-2024,27-09-2024,11-11-2024,5758.18,USD,H,FALSE
10163,AP00010163,CO02,2024,1,VEND00525,15-09-2024,20-09-2024,07-11-2024,16190.02,USD,H,FALSE
10164,AP00010164,CO03,2024,1,VEND00317,15-09-2024,12-10-2024,12-11-2024,12774.27,USD,H,FALSE
10165,AP00010165,CO02,2024,1,VEND00800,15-09-2024,08-10-2024,12-11-2024,3960.67,USD,H,FALSE
10166,AP00010166,CO02,2024,1,VEND01004,16-09-2024,12-10-2024,07-11-2024,6889.05,USD,H,FALSE
10167,AP00010167,CO01,2024,1,VEND00084,16-09-2024,19-11-2024,10-11-2024,4068.16,USD,H,FALSE
10168,AP00010168,CO02,2024,1,VEND00529,16-09-2024,14-11-2024,06-11-2024,3801.45,USD,H,FALSE
10169,AP00010169,CO03,2024,1,VEND00336,16-09-2024,28-09-2024,15-11-2024,7272.47,USD,H,FALSE
10170,AP00010170,CO03,2024,1,VEND00108,16-09-2024,05-10-2024,15-11-2024,6686.47,USD,H,FALSE
10171,AP00010171,CO02,2024,1,VEND00602,16-09-2024,05-10-2024,14-11-2024,10969.54,USD,H,FALSE
10172,AP00010172,CO01,2024,1,VEND00126,16-09-2024,,01-11-2024,4973.77,USD,H,TRUE
10173,AP00010173,CO02,2024,1,VEND00098,16-09-2024,13-10-2024,12-11-2024,13827.32,USD,H,FALSE
10174,AP00010174,CO01,2024,1,VEND00865,16-09-2024,15-11-2024,06-11-2024,14800.82,USD,H,FALSE
10175,AP00010175,CO02,2024,1,VEND01293,16-09-2024,30-09-2024,09-11-2024,4359.14,USD,H,FALSE
10176,AP00010176,CO02,2024,1,VEND01235,16-09-2024,01-10-2024,10-11-2024,3805.49,USD,H,FALSE
10177,AP00010177,CO01,2024,1,VEND01470,16-09-2024,02-10-2024,10-11-2024,12828.07,USD,H,FALSE
10178,AP00010178,CO02,2024,1,VEND00964,16-09-2024,19-11-2024,09-11-2024,12587.47,USD,H,FALSE
10179,AP00010179,CO02,2024,1,VEND00490,16-09-2024,30-09-2024,10-11-2024,9789.36,USD,H,FALSE
10180,AP00010180,CO02,2024,1,VEND00769,16-09-2024,07-10-2024,17-11-2024,5555.52,USD,H,FALSE
10181,AP00010181,CO03,2024,1,VEND00736,16-09-2024,21-11-2024,16-11-2024,14482.27,USD,H,FALSE
10182,AP00010182,CO01,2024,1,VEND00988,16-09-2024,08-10-2024,08-11-2024,2296.97,USD,H,FALSE
10183,AP00010183,CO02,2024,1,VEND00743,16-09-2024,22-09-2024,09-11-2024,19771.34,USD,H,FALSE
10184,AP00010184,CO01,2024,1,VEND00569,16-09-2024,21-11-2024,13-11-2024,14714.88,USD,H,FALSE
10185,AP00010185,CO02,2024,1,VEND00106,16-09-2024,03-10-2024,09-11-2024,1796.08,USD,H,FALSE
10186,AP00010186,CO01,2024,1,VEND00428,16-09-2024,13-11-2024,04-11-2024,18663.97,USD,H,FALSE
10187,AP00010187,CO02,2024,1,VEND01441,16-09-2024,06-10-2024,08-11-2024,2035.18,USD,H,FALSE
10188,AP00010188,CO03,2024,1,VEND00756,16-09-2024,01-10-2024,04-11-2024,7357.74,USD,H,FALSE
10189,AP00010189,CO01,2024,1,VEND00122,16-09-2024,26-09-2024,11-11-2024,13199.43,USD,H,FALSE
10190,AP00010190,CO03,2024,1,VEND00010,16-09-2024,24-09-2024,20-11-2024,1926.18,USD,H,FALSE
10191,AP00010191,CO03,2024,1,VEND01026,16-09-2024,16-10-2024,12-11-2024,6464.48,USD,H,FALSE
10192,AP00010192,CO02,2024,1,VEND00519,17-09-2024,14-10-2024,13-11-2024,10832.05,USD,H,FALSE
10193,AP00010193,CO03,2024,1,VEND00378,17-09-2024,26-09-2024,14-11-2024,9539.69,USD,H,FALSE
10194,AP00010194,CO02,2024,1,VEND00521,17-09-2024,21-11-2024,11-11-2024,13080.28,USD,H,FALSE
10195,AP00010195,CO02,2024,1,VEND00288,17-09-2024,16-10-2024,17-11-2024,18946.37,USD,H,FALSE
10196,AP00010196,CO03,2024,1,VEND00887,17-09-2024,01-10-2024,08-11-2024,1808.06,USD,H,FALSE
10197,AP00010197,CO01,2024,1,VEND00667,17-09-2024,18-11-2024,10-11-2024,11234.71,USD,H,FALSE
10198,AP00010198,CO02,2024,1,VEND00527,17-09-2024,01-10-2024,16-11-2024,2411.72,USD,H,FALSE
10199,AP00010199,CO02,2024,1,VEND00265,17-09-2024,14-10-2024,18-11-2024,11884.8,USD,H,FALSE
10200,AP00010200,CO02,2024,1,VEND01023,17-09-2024,09-10-2024,20-11-2024,4572.14,USD,H,FALSE
10201,AP00010201,CO01,2024,1,VEND00262,17-09-2024,03-10-2024,13-11-2024,6163.55,USD,H,FALSE
10202,AP00010202,CO03,2024,1,VEND00206,17-09-2024,29-09-2024,06-11-2024,1648.29,USD,H,FALSE
10203,AP00010203,CO02,2024,1,VEND00559,17-09-2024,10-11-2024,04-11-2024,3840.4,USD,H,FALSE
10204,AP00010204,CO02,2024,1,VEND00741,17-09-2024,14-10-2024,05-11-2024,16519.74,USD,H,FALSE
10205,AP00010205,CO02,2024,1,VEND01216,17-09-2024,10-10-2024,04-11-2024,18707.87,USD,H,FALSE
10206,AP00010206,CO02,2024,1,VEND00654,17-09-2024,24-09-2024,09-11-2024,2985.43,USD,H,FALSE
10207,AP00010207,CO02,2024,1,VEND00698,17-09-2024,05-10-2024,08-11-2024,1578.47,USD,H,FALSE
10208,AP00010208,CO01,2024,1,VEND00078,17-09-2024,14-11-2024,12-11-2024,8316.57,USD,H,FALSE
10209,AP00010209,CO02,2024,1,VEND01457,17-09-2024,22-09-2024,07-11-2024,6517.4,USD,H,FALSE
10210,AP00010210,CO02,2024,1,VEND00962,17-09-2024,28-09-2024,14-11-2024,11921.3,USD,H,FALSE
10211,AP00010211,CO02,2024,1,VEND01337,17-09-2024,09-10-2024,10-11-2024,2770.03,USD,H,FALSE
10212,AP00010212,CO01,2024,1,VEND01080,17-09-2024,26-09-2024,17-11-2024,8212.63,USD,H,FALSE
10213,AP00010213,CO02,2024,1,VEND00105,17-09-2024,07-10-2024,05-11-2024,17922.13,USD,H,FALSE
10214,AP00010214,CO01,2024,1,VEND00265,17-09-2024,09-10-2024,12-11-2024,15015.04,USD,H,FALSE
10215,AP00010215,CO01,2024,1,VEND00103,17-09-2024,17-10-2024,13-11-2024,19576.41,USD,H,FALSE
10216,AP00010216,CO02,2024,1,VEND01211,17-09-2024,23-09-2024,09-11-2024,13008.84,USD,H,FALSE
10217,AP00010217,CO03,2024,1,VEND00294,17-09-2024,13-10-2024,11-11-2024,7712.38,USD,H,FALSE
10218,AP00010218,CO03,2024,1,VEND00366,17-09-2024,29-09-2024,03-11-2024,7336.52,USD,H,FALSE
10219,AP00010219,CO03,2024,1,VEND00814,17-09-2024,13-10-2024,09-11-2024,2263.91,USD,H,FALSE
10220,AP00010220,CO02,2024,1,VEND00499,17-09-2024,29-09-2024,14-11-2024,16698.38,USD,H,FALSE
10221,AP00010221,CO02,2024,1,VEND01142,17-09-2024,02-10-2024,29-10-2024,727.42,USD,H,FALSE
10222,AP00010222,CO03,2024,1,VEND00946,18-09-2024,13-10-2024,09-11-2024,3722.81,USD,H,FALSE
10223,AP00010223,CO03,2024,1,VEND00011,18-09-2024,06-10-2024,19-11-2024,3431.73,USD,H,FALSE
10224,AP00010224,CO01,2024,1,VEND00003,18-09-2024,09-10-2024,08-11-2024,19960.89,USD,H,FALSE
10225,AP00010225,CO01,2024,1,VEND01130,18-09-2024,07-10-2024,15-11-2024,273.33,USD,H,FALSE
10226,AP00010226,CO01,2024,1,VEND00451,18-09-2024,17-11-2024,10-11-2024,1892.71,USD,H,FALSE
10227,AP00010227,CO01,2024,1,VEND01203,18-09-2024,26-09-2024,14-11-2024,15707.93,USD,H,FALSE
10228,AP00010228,CO02,2024,1,VEND00651,18-09-2024,10-10-2024,11-11-2024,3919.38,USD,H,FALSE
10229,AP00010229,CO02,2024,1,VEND00629,18-09-2024,27-09-2024,09-11-2024,6509.25,USD,H,FALSE
10230,AP00010230,CO03,2024,1,VEND00455,18-09-2024,24-09-2024,09-11-2024,13876.55,USD,H,FALSE
10231,AP00010231,CO02,2024,1,VEND00768,18-09-2024,07-10-2024,20-11-2024,5001.88,USD,H,FALSE
