plant_id,material_id,movement_type,quantity,amount,document_date,batch_number,storage_location,fiscal_period
4,MAT-00038,261,-24,-6606.96,20-09-2024,,WH02,9
2,MAT-00234,261,-14,-4911.20,20-09-2024,,B001,9
1,MAT-00570,261,-1,-323.65,21-09-2024,,A001,9
4,MAT-00344,261,-41,-5728.52,20-09-2024,,B001,9
4,MAT-01301,261,-28,-13973.12,19-09-2024,,C001,9
3,MAT-00014,261,-23,-8294.49,21-09-2024,,WH01,9
3,MAT-00551,261,-41,-15775.57,19-09-2024,,C001,9
1,MAT-00395,261,-29,-1812.50,19-09-2024,,WH01,9
4,MAT-00623,261,-21,-9697.80,19-09-2024,,WH01,9
5,MAT-00939,261,-45,-6054.30,19-09-2024,,B001,9
4,MAT-01284,261,-6,-2197.92,20-09-2024,,WH02,9
2,MAT-00761,261,-2,-780.58,21-09-2024,,A001,9
4,MAT-00471,261,-1,-397.47,19-09-2024,,WH02,9
1,MAT-01037,261,-2,-646.14,20-09-2024,,B001,9
4,MAT-00415,261,-45,-19958.40,21-09-2024,,A001,9
4,MAT-01268,261,-13,-3231.41,20-09-2024,,B001,9
2,MAT-00355,261,-5,-1168.40,19-09-2024,,WH01,9
3,MAT-00590,261,-28,-8188.60,20-09-2024,,WH02,9
5,MAT-00212,261,-37,-14470.33,20-09-2024,,C001,9
2,MAT-01140,261,-23,-6330.29,21-09-2024,,B001,9
5,MAT-00720,261,-27,-1890.00,19-09-2024,,WH02,9
5,MAT-00610,261,-23,-2737.00,21-09-2024,,A001,9
4,MAT-00905,261,-12,-4849.32,20-09-2024,,B001,9
5,MAT-00543,261,-23,-7090.90,20-09-2024,,B001,9
5,MAT-00965,261,-10,-571.20,19-09-2024,,WH01,9
5,MAT-00266,261,-46,-16801.96,19-09-2024,,WH01,9
5,MAT-01399,261,-22,-3483.70,20-09-2024,,C001,9
3,MAT-00586,261,-15,-6744.45,20-09-2024,,WH01,9
3,MAT-00733,261,-39,-10737.87,20-09-2024,,B001,9
4,MAT-00929,261,-6,-631.32,19-09-2024,,A001,9
1,MAT-00925,261,-23,-3874.35,21-09-2024,,C001,9
3,MAT-01448,261,-33,-5437.41,21-09-2024,,A001,9
1,MAT-01210,261,-20,-857.40,19-09-2024,,A001,9
1,MAT-00507,261,-26,-973.96,20-09-2024,,,9
5,MAT-00797,261,-38,-10437.46,20-09-2024,,A001,9
2,MAT-00027,261,-22,-1114.30,19-09-2024,,C001,9
4,MAT-00040,261,-13,-306.28,19-09-2024,,B001,9
2,MAT-00550,261,-31,-5264.11,19-09-2024,,C001,9
1,MAT-01258,261,-32,-7178.88,20-09-2024,,A001,9
3,MAT-00002,261,-29,-2561.57,20-09-2024,,B001,9
4,MAT-00556,261,-6,-1829.40,21-09-2024,,WH02,9
4,MAT-01334,261,-49,-11868.29,19-09-2024,,WH01,9
5,MAT-00995,261,-2,-508.92,21-09-2024,,WH01,9
1,MAT-00781,261,-9,-3055.77,19-09-2024,,B001,9
5,MAT-00002,261,-10,-1702.60,20-09-2024,,C001,9
2,MAT-00872,261,-30,-12765.90,20-09-2024,,WH02,9
3,MAT-00891,261,-5,-2472.65,21-09-2024,,B001,9
2,MAT-01430,261,-1,-427.60,21-09-2024,,WH01,9
4,MAT-01085,261,-7,-554.61,19-09-2024,,C001,9
3,MAT-00147,261,-11,-649.55,19-09-2024,,WH02,9
2,MAT-00513,101,310,61624.899999999994,19-09-2024,BATCH-20240919,C001,9
5,MAT-01115,101,156,41411.759999999995,19-09-2024,BATCH-20240919,A001,9
3,MAT-00802,101,193,16393.42,19-09-2024,BATCH-20240919,WH02,9
4,MAT-00168,101,260,73408.40,19-09-2024,,A001,9
4,MAT-01483,101,166,77849.02,19-09-2024,BATCH-20240919,C001,9
1,MAT-00727,101,287,29738.940000000002,19-09-2024,BATCH-20240919,A001,9
1,MAT-00381,101,425,5304.00,19-09-2024,BATCH-20240919,B001,9
1,MAT-01133,101,78,18113.16,19-09-2024,BATCH-20240919,B001,9
3,MAT-00202,101,85,41733.30,19-09-2024,BATCH-20240919,,9
5,MAT-01110,101,176,65985.92,19-09-2024,BATCH-20240919,WH02,9
3,MAT-00182,101,229,44625.23,19-09-2024,BATCH-20240919,C001,9
5,MAT-00457,101,374,145871.22,19-09-2024,BATCH-20240919,A001,9
3,MAT-01345,101,115,22109.899999999998,19-09-2024,BATCH-20240919,WH01,9
1,MAT-01445,101,182,44529.939999999995,19-09-2024,BATCH-20240919,WH01,9
4,MAT-01107,101,473,94022.94,19-09-2024,BATCH-20240919,WH02,9
5,MAT-00583,261,-33,-15495.48,22-09-2024,,A001,9
4,MAT-00669,261,-29,-13255.61,20-09-2024,,WH02,9
1,MAT-01011,261,-14,-3008.04,21-09-2024,,WH02,9
2,MAT-01132,261,-20,-2743.60,22-09-2024,,B001,9
2,MAT-00518,261,-23,-6513.60,22-09-2024,,B001,9
5,MAT-00071,261,-15,-1670.70,20-09-2024,,A001,9
2,MAT-00527,261,-19,-2603.19,21-09-2024,,A001,9
3,MAT-00302,261,-3,-1226.10,20-09-2024,,A001,9
4,MAT-00300,261,-46,-1942.58,22-09-2024,,WH01,9
2,MAT-00882,261,-26,-6801.86,21-09-2024,,C001,9
1,MAT-01204,261,-36,-13651.20,21-09-2024,,C001,9
2,MAT-00285,261,-22,-10893.30,21-09-2024,,,9
5,MAT-00939,261,-48,-6457.92,20-09-2024,,WH01,9
4,MAT-00766,261,-26,-6744.40,22-09-2024,,B001,9
1,MAT-00544,261,-46,-12644.48,22-09-2024,,C001,9
3,MAT-00334,261,-41,-5676.04,22-09-2024,,B001,9
1,MAT-00638,261,-37,-2386.50,22-09-2024,,C001,9
2,MAT-00633,261,-5,-370.05,21-09-2024,,A001,9
5,MAT-01448,261,-25,-2039.00,21-09-2024,,WH01,9
5,MAT-00714,261,-9,-286.65,21-09-2024,,B001,9
5,MAT-01100,261,-43,-21340.90,20-09-2024,,B001,9
3,MAT-01468,261,-13,-3515.85,22-09-2024,,WH02,9
4,MAT-00028,261,-1,-15.04,22-09-2024,,WH02,9
3,MAT-00214,261,-34,-8123.28,21-09-2024,,C001,9
1,MAT-00891,261,-8,-1729.20,20-09-2024,,B001,9
4,MAT-00804,261,-3,-137.70,22-09-2024,,WH01,9
1,MAT-00106,261,-50,-6122.00,20-09-2024,,WH01,9
1,MAT-00782,261,-46,-18972.70,22-09-2024,,C001,9
4,MAT-00398,261,-40,-15960.00,20-09-2024,,A001,9
4,MAT-00070,261,-6,-2888.58,20-09-2024,,C001,9
5,MAT-00521,261,-49,-15186.08,21-09-2024,,B001,9
2,MAT-00726,261,-5,-114.80,22-09-2024,,B001,9
3,MAT-00099,261,-26,-1953.12,22-09-2024,,B001,9
5,MAT-00432,261,-10,-3532.10,22-09-2024,,WH01,9
4,MAT-00544,261,-28,-10272.64,22-09-2024,,B001,9
4,MAT-01156,261,-11,-5149.98,20-09-2024,,B001,9
3,MAT-00353,261,-11,-2414.17,20-09-2024,,C001,9
3,MAT-00675,261,-26,-1674.92,22-09-2024,,C001,9
3,MAT-00992,261,-23,-4279.15,22-09-2024,,WH01,9
4,MAT-00123,261,-18,-4954.32,21-09-2024,,WH02,9
4,MAT-01275,261,-24,-5708.64,22-09-2024,,WH01,9
1,MAT-01104,261,-3,-589.05,20-09-2024,,A001,9
2,MAT-00667,261,-40,-5867.60,22-09-2024,,WH02,9
3,MAT-00758,261,-44,-8741.92,21-09-2024,,B001,9
3,MAT-01441,261,-21,-2129.19,21-09-2024,,C001,9
1,MAT-00335,261,-30,-11417.10,22-09-2024,,C001,9
4,MAT-01479,261,-24,-9330.00,22-09-2024,,WH01,9
4,MAT-00232,261,-26,-6703.84,20-09-2024,,WH01,9
1,MAT-00940,261,-9,-1905.66,20-09-2024,,C001,9
2,MAT-00780,261,-5,-377.00,20-09-2024,,B001,9
3,MAT-00649,261,-12,-1852.56,20-09-2024,,WH01,9
4,MAT-01014,261,-16,-816.96,22-09-2024,,C001,9
2,MAT-01267,261,-39,-6236.10,22-09-2024,,WH01,9
1,MAT-01137,261,-14,-1544.90,21-09-2024,,A001,9
5,MAT-00439,261,-46,-5529.66,22-09-2024,,B001,9
3,MAT-00048,261,-11,-4015.55,22-09-2024,,C001,9
4,MAT-00424,261,-32,-15270.72,20-09-2024,,WH01,9
5,MAT-00904,261,-48,-15506.40,21-09-2024,,WH02,9
2,MAT-00685,261,-35,-6605.20,20-09-2024,,WH02,9
1,MAT-00330,261,-16,-5549.60,21-09-2024,,WH01,9
4,MAT-01099,261,-9,-4365.45,21-09-2024,,B001,9
2,MAT-01231,261,-26,-2271.62,22-09-2024,,B001,9
2,MAT-00902,261,-2,-294.56,20-09-2024,,C001,9
5,MAT-01490,261,-35,-6027.00,20-09-2024,,WH02,9
5,MAT-01470,261,-25,-9202.75,20-09-2024,,WH01,9
5,MAT-01137,261,-50,-4766.00,22-09-2024,,B001,9
3,MAT-01262,261,-27,-5175.36,21-09-2024,,B001,9
2,MAT-01328,261,-5,-1351.10,21-09-2024,,WH02,9
3,MAT-01239,261,-32,-7877.76,20-09-2024,,C001,9
3,MAT-01052,261,-43,-6301.22,22-09-2024,,WH02,9
3,MAT-00640,261,-9,-3353.49,21-09-2024,,A001,9
2,MAT-00939,101,379,37502.05,20-09-2024,BATCH-20240920,B001,9
4,MAT-00559,101,342,11337.30,20-09-2024,BATCH-20240920,,9
1,MAT-00448,101,282,44412.18,20-09-2024,BATCH-20240920,C001,9
2,MAT-01305,101,138,64135.50,20-09-2024,BATCH-20240920,WH01,9
3,MAT-00686,101,361,20143.80,20-09-2024,BATCH-20240920,C001,9
2,MAT-00775,101,339,159448.65,20-09-2024,BATCH-20240920,WH01,9
1,MAT-01420,101,231,41071.80,20-09-2024,BATCH-20240920,B001,9
5,MAT-01197,101,157,36934.25,20-09-2024,BATCH-20240920,C001,9
1,MAT-00741,101,283,14871.65,20-09-2024,BATCH-20240920,A001,9
1,MAT-00073,101,310,100080.40,20-09-2024,BATCH-20240920,A001,9
3,MAT-01020,101,175,43681.75,20-09-2024,BATCH-20240920,A001,9
3,MAT-00804,101,346,87531.08,20-09-2024,BATCH-20240920,WH01,9
2,MAT-01391,101,356,151246.60,20-09-2024,BATCH-20240920,WH01,9
5,MAT-01095,261,-19,-5869.86,21-09-2024,,WH01,9
2,MAT-00354,261,-16,-5683.84,23-09-2024,,WH02,9
5,MAT-00986,261,-31,-13549.48,21-09-2024,,WH02,9
4,MAT-00823,261,-38,-15701.98,22-09-2024,,C001,9
4,MAT-01435,261,-14,-6321.14,21-09-2024,,WH02,9
3,MAT-01392,261,-4,-1554.00,22-09-2024,,B001,9
1,MAT-00589,261,-16,-5852.80,21-09-2024,,A001,9
1,MAT-00260,261,-8,-1565.36,21-09-2024,,A001,9
1,MAT-00913,261,-18,-4078.08,22-09-2024,,B001,9
5,MAT-01174,261,-21,-8564.85,23-09-2024,,WH02,9
5,MAT-00855,261,-12,-5100.12,21-09-2024,,B001,9
1,MAT-01350,261,-37,-16627.80,21-09-2024,,B001,9
2,MAT-00191,261,-14,-6330.52,23-09-2024,,B001,9
3,MAT-00692,261,-1,-364.10,21-09-2024,,WH02,9
3,MAT-00351,261,-4,-1701.64,23-09-2024,,WH02,9
5,MAT-00101,261,-49,-17569.93,22-09-2024,,C001,9
1,MAT-01128,261,-3,-1266.42,22-09-2024,,C001,9
5,MAT-00463,261,-18,-1792.98,23-09-2024,,WH01,9
1,MAT-00457,261,-10,-525.50,22-09-2024,,B001,9
3,MAT-00563,261,-1,-460.28,23-09-2024,,B001,9
5,MAT-00015,261,-27,-7946.10,21-09-2024,,WH02,9
2,MAT-00420,261,-2,-63.56,23-09-2024,,B001,9
2,MAT-01366,261,-5,-1086.60,21-09-2024,,C001,9
3,MAT-01067,261,-26,-2817.88,23-09-2024,,B001,9
2,MAT-00492,261,-6,-2092.32,23-09-2024,,WH01,9
4,MAT-01101,261,-24,-5696.64,21-09-2024,,A001,9
1,MAT-00386,261,-26,-1363.70,23-09-2024,,WH01,9
2,MAT-00937,261,-46,-22801.74,21-09-2024,,B001,9
1,MAT-00356,261,-36,-10702.80,22-09-2024,,WH01,9
3,MAT-00842,261,-45,-12402.45,22-09-2024,,B001,9
1,MAT-00043,261,-48,-9171.36,22-09-2024,,B001,9
2,MAT-00135,261,-1,-266.90,23-09-2024,,A001,9
1,MAT-00356,261,-29,-8621.70,22-09-2024,,WH01,9
4,MAT-01279,261,-13,-3588.91,21-09-2024,,B001,9
1,MAT-00763,261,-21,-9146.34,22-09-2024,,C001,9
2,MAT-01418,261,-20,-9928.40,21-09-2024,,WH02,9
3,MAT-00626,261,-25,-1988.50,23-09-2024,,C001,9
2,MAT-00474,261,-6,-61.56,23-09-2024,,WH01,9
1,MAT-01030,261,-22,-8930.46,21-09-2024,,C001,9
2,MAT-00425,261,-44,-13964.72,23-09-2024,,B001,9
3,MAT-00096,261,-26,-1631.76,21-09-2024,,B001,9
1,MAT-00975,261,-1,-302.96,22-09-2024,,C001,9
2,MAT-00426,261,-26,-6604.78,23-09-2024,,B001,9
1,MAT-00006,261,-38,-9682.40,23-09-2024,,WH01,9
3,MAT-00869,261,-8,-1485.20,23-09-2024,,WH01,9
3,MAT-00669,261,-30,-12472.80,21-09-2024,,C001,9
1,MAT-01299,261,-2,-830.56,22-09-2024,,B001,9
1,MAT-00950,261,-25,-6845.50,23-09-2024,,WH02,9
1,MAT-00702,261,-42,-9793.14,23-09-2024,,WH02,9
1,MAT-00032,261,-6,-2068.14,23-09-2024,,WH01,9
3,MAT-00476,261,-6,-1598.28,22-09-2024,,B001,9
2,MAT-00051,261,-1,-288.05,22-09-2024,,WH02,9
4,MAT-00015,261,-6,-1939.56,21-09-2024,,C001,9
1,MAT-01175,261,-36,-4753.80,22-09-2024,,WH02,9
4,MAT-01437,261,-21,-2508.24,22-09-2024,,A001,9
4,MAT-01470,261,-38,-13267.70,23-09-2024,,WH02,9
3,MAT-01176,261,-33,-10575.18,21-09-2024,,WH02,9
1,MAT-00715,261,-17,-6124.93,22-09-2024,,WH01,9
2,MAT-00537,261,-1,-20.26,23-09-2024,,C001,9
4,MAT-01395,261,-39,-2867.28,22-09-2024,,WH02,9
5,MAT-00684,261,-10,-822.10,22-09-2024,,B001,9
4,MAT-00398,261,-24,-9576.00,23-09-2024,,B001,9
5,MAT-00075,261,-15,-2757.60,23-09-2024,,B001,9
1,MAT-00882,261,-37,-2430.90,21-09-2024,,WH02,9
2,MAT-01413,261,-23,-531.53,22-09-2024,,C001,9
3,MAT-00884,261,-37,-13728.85,23-09-2024,,B001,9
2,MAT-01196,261,-14,-6415.78,23-09-2024,,WH01,9
1,MAT-01316,261,-46,-22793.46,23-09-2024,,A001,9
4,MAT-00162,261,-24,-6658.32,23-09-2024,,C001,9
4,MAT-00692,261,-48,-11926.56,23-09-2024,,B001,9
2,MAT-00326,101,435,159840.75,23-09-2024,BATCH-20240923,A001,9
4,MAT-00778,101,218,70714.84,23-09-2024,BATCH-20240923,C001,9
5,MAT-00393,101,439,81851.54999999999,23-09-2024,BATCH-20240923,WH02,9
3,MAT-00238,101,192,19474.56,23-09-2024,BATCH-20240923,WH01,9
1,MAT-00068,101,464,119345.43999999999,23-09-2024,BATCH-20240923,WH02,9
5,MAT-01145,101,78,11449.619999999999,23-09-2024,BATCH-20240923,WH01,9
3,MAT-00539,101,63,13531.769999999999,23-09-2024,BATCH-20240923,B001,9
3,MAT-01091,101,377,149518.20,23-09-2024,BATCH-20240923,WH01,9
5,MAT-01204,101,386,161517.84,23-09-2024,BATCH-20240923,C001,9
2,MAT-00873,101,429,157781.91,23-09-2024,BATCH-20240923,WH01,9
2,MAT-00840,101,199,84640.67,23-09-2024,BATCH-20240923,C001,9
3,MAT-01005,101,167,51070.27,23-09-2024,,WH01,9
3,MAT-00957,101,50,11774.00,23-09-2024,BATCH-20240923,WH01,9
3,MAT-00604,101,167,36220.63,23-09-2024,BATCH-20240923,WH01,9
3,MAT-00211,101,358,121354.84000000001,23-09-2024,BATCH-20240923,WH02,9
3,MAT-00228,261,-37,-18046.75,25-09-2024,,C001,9
4,MAT-00322,261,-8,-1419.60,26-09-2024,,WH02,9
1,MAT-00890,261,-30,-9527.10,25-09-2024,,C001,9
4,MAT-01450,261,-34,-9596.50,25-09-2024,,WH02,9
4,MAT-00175,261,-1,-97.44,24-09-2024,,WH01,9
3,MAT-00245,261,-3,-1274.52,24-09-2024,,B001,9
1,MAT-00261,261,-33,-9284.88,24-09-2024,,WH02,9
5,MAT-00937,261,-7,-1365.77,24-09-2024,,A001,9
4,MAT-00222,261,-14,-3080.84,24-09-2024,,,9
3,MAT-01007,261,-12,-5403.24,24-09-2024,,B001,9
2,MAT-00080,261,-47,-9311.17,25-09-2024,,WH01,9
1,MAT-00135,261,-30,-12555.30,25-09-2024,,WH01,9
4,MAT-00862,261,-29,-4555.32,25-09-2024,,WH01,9
4,MAT-00210,261,-3,-680.76,26-09-2024,,WH02,9
3,MAT-00097,261,-2,-651.42,26-09-2024,,C001,9
1,MAT-00607,261,-25,-3658.25,24-09-2024,,C001,9
3,MAT-00422,261,-37,-3418.06,24-09-2024,,A001,9
3,MAT-00306,261,-26,-8736.78,26-09-2024,,WH02,9
1,MAT-01210,261,-7,-300.09,26-09-2024,,WH02,9
3,MAT-00627,261,-22,-6871.48,25-09-2024,,B001,9
1,MAT-00564,261,-31,-7661.03,26-09-2024,,WH02,9
3,MAT-00422,261,-33,-3048.54,24-09-2024,,WH02,9
2,MAT-00241,261,-35,-5845.70,24-09-2024,,A001,9
1,MAT-00934,261,-12,-1206.00,24-09-2024,,WH02,9
5,MAT-00144,261,-35,-4748.10,25-09-2024,,C001,9
3,MAT-01311,261,-36,-7154.64,24-09-2024,,C001,9
5,MAT-00131,261,-49,-5727.61,25-09-2024,,WH02,9
5,MAT-00139,261,-1,-462.97,25-09-2024,,WH01,9
3,MAT-00916,261,-31,-2612.37,24-09-2024,,C001,9
2,MAT-00751,261,-11,-333.52,26-09-2024,,A001,9
4,MAT-00728,261,-18,-8270.82,26-09-2024,,A001,9
4,MAT-00414,261,-6,-1804.68,25-09-2024,,WH02,9
2,MAT-00706,261,-25,-3540.75,24-09-2024,,C001,9
2,MAT-01464,261,-29,-2025.94,25-09-2024,,C001,9
3,MAT-01060,261,-2,-920.14,26-09-2024,,B001,9
5,MAT-01153,261,-37,-4620.19,24-09-2024,,C001,9
5,MAT-00917,261,-32,-12021.12,24-09-2024,,,9
3,MAT-01345,261,-9,-1730.34,24-09-2024,,A001,9
2,MAT-01133,261,-50,-6290.00,26-09-2024,,A001,9
1,MAT-00635,261,-6,-855.06,24-09-2024,,A001,9
2,MAT-01174,261,-5,-984.05,25-09-2024,,WH01,9
5,MAT-01425,261,-30,-14077.20,25-09-2024,,A001,9
5,MAT-01106,261,-44,-1113.64,25-09-2024,,C001,9
2,MAT-00084,261,-7,-2411.29,25-09-2024,,C001,9
2,MAT-00748,261,-4,-1678.36,25-09-2024,,B001,9
3,MAT-01425,261,-14,-993.16,26-09-2024,,C001,9
1,MAT-00325,261,-48,-18252.00,26-09-2024,,B001,9
3,MAT-01105,261,-48,-23454.24,24-09-2024,,C001,9
1,MAT-00109,261,-22,-6264.94,25-09-2024,,A001,9
1,MAT-00674,261,-42,-11905.74,25-09-2024,,WH02,9
5,MAT-01347,261,-41,-12489.83,24-09-2024,,WH01,9
5,MAT-00145,261,-43,-2400.26,25-09-2024,,A001,9
3,MAT-00119,261,-3,-948.66,26-09-2024,,WH01,9
2,MAT-00978,261,-26,-325.00,25-09-2024,,B001,9
2,MAT-00584,261,-32,-14446.72,26-09-2024,,B001,9
3,MAT-00186,261,-10,-4675.50,26-09-2024,,C001,9
2,MAT-00536,261,-29,-4236.03,25-09-2024,,C001,9
3,MAT-01084,261,-41,-4099.18,25-09-2024,,A001,9
2,MAT-00237,261,-3,-1190.61,24-09-2024,,WH01,9
3,MAT-00065,261,-19,-9070.22,26-09-2024,,C001,9
3,MAT-00062,261,-40,-9779.20,26-09-2024,,,9
5,MAT-01396,261,-2,-62.62,24-09-2024,,WH01,9
1,MAT-00457,261,-15,-788.25,25-09-2024,,C001,9
2,MAT-00362,261,-15,-3684.15,25-09-2024,,B001,9
3,MAT-01012,261,-4,-263.20,25-09-2024,,,9
1,MAT-01059,261,-8,-351.44,26-09-2024,,A001,9
1,MAT-01258,261,-19,-4262.46,26-09-2024,,B001,9
5,MAT-00438,261,-1,-127.32,26-09-2024,,WH01,9
5,MAT-01459,261,-12,-1420.20,25-09-2024,,WH02,9
4,MAT-00189,261,-1,-233.26,24-09-2024,,C001,9
1,MAT-00691,261,-42,-3328.92,26-09-2024,,,9
3,MAT-01031,101,377,75388.69,24-09-2024,,WH02,9
2,MAT-01277,101,360,104482.80,24-09-2024,BATCH-20240924,B001,9
4,MAT-00713,101,278,82657.73999999999,24-09-2024,,C001,9
2,MAT-00595,101,86,23241.50,24-09-2024,BATCH-20240924,C001,9
4,MAT-00329,101,341,105952.10999999999,24-09-2024,BATCH-20240924,,9
2,MAT-00663,101,216,20370.96,24-09-2024,BATCH-20240924,C001,9
2,MAT-00971,101,278,41775.060000000005,24-09-2024,,A001,9
5,MAT-01298,101,49,5829.04,24-09-2024,BATCH-20240924,B001,9
2,MAT-00682,101,339,39534.18,24-09-2024,,,9
2,MAT-01477,101,54,23926.859999999997,24-09-2024,BATCH-20240924,WH02,9
2,MAT-00488,101,272,12449.44,24-09-2024,BATCH-20240924,WH02,9
2,MAT-00625,261,-43,-16434.17,25-09-2024,,C001,9
3,MAT-01096,261,-10,-2210.10,25-09-2024,,WH01,9
1,MAT-00558,261,-40,-9856.40,26-09-2024,,C001,9
2,MAT-00395,261,-47,-16587.24,25-09-2024,,WH01,9
2,MAT-01027,261,-42,-9865.38,27-09-2024,,C001,9
2,MAT-00252,261,-15,-1855.80,26-09-2024,,WH01,9
5,MAT-00185,261,-30,-7736.10,26-09-2024,,B001,9
4,MAT-00342,261,-11,-994.51,25-09-2024,,A001,9
3,MAT-01282,261,-11,-825.99,26-09-2024,,B001,9
4,MAT-00243,261,-34,-5758.58,27-09-2024,,B001,9
5,MAT-00635,261,-18,-1833.66,27-09-2024,,B001,9
5,MAT-00313,261,-21,-7048.65,25-09-2024,,WH02,9
4,MAT-00918,261,-46,-6723.36,27-09-2024,,B001,9
5,MAT-01475,261,-44,-12896.84,25-09-2024,,A001,9
4,MAT-00716,261,-46,-5535.18,26-09-2024,,B001,9
2,MAT-01340,261,-1,-258.77,26-09-2024,,A001,9
5,MAT-00636,261,-23,-10402.90,26-09-2024,,C001,9
3,MAT-01235,261,-25,-9045.75,25-09-2024,,WH01,9
2,MAT-00122,261,-42,-12827.64,26-09-2024,,B001,9
2,MAT-00553,261,-12,-562.56,25-09-2024,,WH02,9
2,MAT-01168,261,-6,-454.68,25-09-2024,,C001,9
3,MAT-01366,261,-26,-2536.82,25-09-2024,,WH02,9
4,MAT-01030,261,-47,-3960.22,27-09-2024,,WH01,9
1,MAT-00114,261,-49,-15384.53,26-09-2024,,WH02,9
1,MAT-01072,261,-24,-3804.48,26-09-2024,,C001,9
3,MAT-00288,261,-49,-22290.59,25-09-2024,,C001,9
5,MAT-00453,261,-42,-13708.80,26-09-2024,,WH02,9
3,MAT-00420,261,-50,-24814.00,27-09-2024,,C001,9
3,MAT-00013,261,-16,-1634.40,25-09-2024,,WH01,9
3,MAT-00910,261,-2,-741.66,25-09-2024,,C001,9
2,MAT-00347,261,-27,-10453.86,26-09-2024,,WH01,9
3,MAT-01087,261,-47,-20068.06,25-09-2024,,B001,9
2,MAT-00952,261,-5,-979.85,27-09-2024,,C001,9
3,MAT-00722,261,-36,-9116.64,26-09-2024,,WH01,9
3,MAT-00274,261,-9,-3308.31,25-09-2024,,C001,9
4,MAT-01193,261,-19,-5191.56,27-09-2024,,WH01,9
3,MAT-01375,261,-4,-121.40,26-09-2024,,C001,9
4,MAT-00848,261,-1,-422.94,27-09-2024,,WH02,9
2,MAT-00940,261,-14,-1006.04,26-09-2024,,B001,9
4,MAT-00777,261,-12,-5073.60,25-09-2024,,B001,9
4,MAT-00049,261,-36,-10382.76,25-09-2024,,WH02,9
2,MAT-00847,261,-33,-13239.60,26-09-2024,,C001,9
5,MAT-00338,261,-21,-5086.83,25-09-2024,,WH02,9
4,MAT-00662,261,-2,-444.16,25-09-2024,,B001,9
1,MAT-01025,261,-19,-8277.35,26-09-2024,,C001,9
2,MAT-01015,261,-38,-14278.88,26-09-2024,,,9
1,MAT-01042,261,-37,-8027.89,25-09-2024,,A001,9
3,MAT-01314,261,-10,-3799.20,27-09-2024,,B001,9
3,MAT-01122,261,-22,-2850.76,26-09-2024,,WH01,9
4,MAT-00693,261,-5,-1174.60,25-09-2024,,A001,9
3,MAT-00768,261,-18,-2896.20,26-09-2024,,WH02,9
1,MAT-00962,261,-10,-151.10,25-09-2024,,,9
2,MAT-00349,261,-5,-465.80,27-09-2024,,A001,9
3,MAT-01302,261,-33,-1944.36,27-09-2024,,C001,9
4,MAT-00267,261,-48,-2123.52,27-09-2024,,B001,9
4,MAT-00874,261,-17,-574.09,26-09-2024,,C001,9
3,MAT-01487,261,-15,-7186.20,27-09-2024,,B001,9
3,MAT-01162,261,-44,-6772.92,27-09-2024,,A001,9
5,MAT-00179,261,-22,-8017.90,25-09-2024,,WH01,9
2,MAT-00648,261,-37,-5121.54,27-09-2024,,WH01,9
4,MAT-01319,261,-26,-8016.84,25-09-2024,,C001,9
3,MAT-00284,261,-40,-6416.00,26-09-2024,,WH02,9
2,MAT-01316,261,-15,-6444.90,26-09-2024,,C001,9
1,MAT-00874,261,-29,-13310.71,25-09-2024,,C001,9
4,MAT-00722,261,-9,-2211.75,25-09-2024,,A001,9
1,MAT-01314,261,-21,-4533.90,27-09-2024,,WH02,9
1,MAT-00091,261,-34,-2563.94,25-09-2024,,C001,9
2,MAT-00293,261,-22,-2327.38,26-09-2024,,C001,9
3,MAT-01247,261,-28,-7848.96,26-09-2024,,C001,9
4,MAT-01221,261,-4,-210.84,26-09-2024,,WH02,9
2,MAT-00124,261,-15,-2334.45,26-09-2024,,WH02,9
5,MAT-00109,261,-50,-1007.00,25-09-2024,,A001,9
5,MAT-00603,261,-12,-3335.52,25-09-2024,,A001,9
2,MAT-01310,261,-48,-3527.52,25-09-2024,,C001,9
5,MAT-00533,101,467,104467.90,25-09-2024,BATCH-20240925,B001,9
3,MAT-00370,101,86,23613.02,25-09-2024,BATCH-20240925,C001,9
5,MAT-01417,101,211,47844.25,25-09-2024,BATCH-20240925,A001,9
3,MAT-01415,101,59,2594.23,25-09-2024,BATCH-20240925,A001,9
3,MAT-00220,101,373,137983.89,25-09-2024,BATCH-20240925,B001,9
3,MAT-00717,101,300,8988.00,25-09-2024,BATCH-20240925,A001,9
5,MAT-00362,101,218,87300.28,25-09-2024,BATCH-20240925,WH02,9
2,MAT-00955,101,275,97416.00,25-09-2024,BATCH-20240925,A001,9
3,MAT-00071,101,290,60830.399999999994,25-09-2024,BATCH-20240925,C001,9
5,MAT-01263,101,295,17413.85,25-09-2024,BATCH-20240925,A001,9
1,MAT-00062,101,199,26847.09,25-09-2024,BATCH-20240925,WH01,9
1,MAT-01422,261,-17,-1100.24,26-09-2024,,C001,9
2,MAT-00512,261,-35,-11971.40,26-09-2024,,A001,9
4,MAT-00972,261,-12,-2510.28,27-09-2024,,WH01,9
1,MAT-00974,261,-23,-5488.03,27-09-2024,,B001,9
2,MAT-00473,261,-39,-18226.26,28-09-2024,,WH02,9
5,MAT-01393,261,-7,-3368.89,28-09-2024,,B001,9
2,MAT-00980,261,-31,-2369.33,26-09-2024,,A001,9
2,MAT-00824,261,-48,-19387.68,28-09-2024,,WH01,9
