material_id,plant_id,valuation_area,standard_price,moving_avg_price,price_unit,currency
MAT-01244,2,1000,419.01,411.96,1,USD
MAT-01244,3,1000,347.5,335.31,1,USD
MAT-01244,4,1000,446.55,440.64,1,USD
MAT-01244,5,1000,335.13,340.57,1,USD
MAT-01245,1,1000,335.14,347.63,1,USD
MAT-01245,2,1000,87.84,91.41,1,USD
MAT-01245,3,1000,361.28,375.77,1,USD
MAT-01245,4,1000,382.47,367.58,1,USD
MAT-01245,5,1000,116.98,114.0,1,USD
MAT-01246,1,1000,112.74,112.03,1,USD
MAT-01246,2,1000,259.88,255.8,1,USD
MAT-01246,3,1000,272.24,266.74,1,USD
MAT-01246,4,1000,471.64,467.98,1,USD
MAT-01246,5,1000,454.26,460.58,1,USD
MAT-01247,1,1000,256.17,259.01,1,USD
MAT-01247,2,1000,205.62,202.0,1,USD
MAT-01247,3,1000,280.32,279.75,1,USD
MAT-01247,4,1000,141.71,138.6,1,USD
MAT-01247,5,1000,169.47,170.74,1,USD
MAT-01248,1,1000,174.01,166.69,1,USD
MAT-01248,2,1000,185.13,179.59,1,USD
MAT-01248,3,1000,469.44,461.1,1,USD
MAT-01248,4,1000,178.86,184.0,1,USD
MAT-01248,5,1000,171.58,173.78,1,USD
MAT-01249,1,1000,462.65,471.9,1,USD
MAT-01249,2,1000,249.39,250.32,1,USD
MAT-01249,3,1000,234.1,228.87,1,USD
MAT-01249,4,1000,483.81,462.73,1,USD
MAT-01249,5,1000,321.7,336.84,1,USD
MAT-01250,1,1000,199.03,206.74,1,USD
MAT-01250,2,1000,464.99,461.67,1,USD
MAT-01250,3,1000,168.38,161.99,1,USD
MAT-01250,4,1000,376.61,362.22,1,USD
MAT-01250,5,1000,312.38,312.16,1,USD
MAT-01251,1,1000,136.01,132.26,1,USD
MAT-01251,2,1000,310.43,305.95,1,USD
MAT-01251,3,1000,165.96,170.4,1,USD
MAT-01251,4,1000,391.54,389.03,1,USD
MAT-01251,5,1000,444.49,449.44,1,USD
MAT-01252,1,1000,225.89,228.12,1,USD
MAT-01252,2,1000,126.42,129.23,1,USD
MAT-01252,3,1000,457.62,437.02,1,USD
MAT-01252,4,1000,478.15,471.02,1,USD
MAT-01252,5,1000,257.12,248.99,1,USD
MAT-01253,1,1000,419.18,414.82,1,USD
MAT-01253,2,1000,103.92,99.12,1,USD
MAT-01253,3,1000,381.71,375.12,1,USD
MAT-01253,4,1000,242.95,246.33,1,USD
MAT-01253,5,1000,94.55,92.48,1,USD
MAT-01254,1,1000,71.86,70.28,1,USD
MAT-01254,2,1000,275.31,282.06,1,USD
MAT-01254,3,1000,159.6,162.2,1,USD
MAT-01254,4,1000,92.02,90.93,1,USD
MAT-01254,5,1000,281.12,283.02,1,USD
MAT-01255,1,1000,264.75,258.24,1,USD
MAT-01255,2,1000,330.9,315.99,1,USD
MAT-01255,3,1000,50.58,51.26,1,USD
MAT-01255,4,1000,258.01,245.98,1,USD
MAT-01255,5,1000,13.97,13.56,1,USD
MAT-01256,1,1000,455.89,458.33,1,USD
MAT-01256,2,1000,45.27,46.87,1,USD
MAT-01256,3,1000,436.53,433.85,1,USD
MAT-01256,4,1000,128.59,132.38,1,USD
MAT-01256,5,1000,268.22,265.54,1,USD
MAT-01257,1,1000,375.97,361.09,1,USD
MAT-01257,2,1000,179.5,175.21,1,USD
MAT-01257,3,1000,214.25,203.88,1,USD
MAT-01257,4,1000,130.07,125.57,1,USD
MAT-01257,5,1000,202.55,204.88,1,USD
MAT-01258,1,1000,224.34,232.32,1,USD
MAT-01258,2,1000,466.38,481.52,1,USD
MAT-01258,3,1000,207.42,211.58,1,USD
MAT-01258,4,1000,252.93,241.5,1,USD
MAT-01258,5,1000,173.05,167.97,1,USD
MAT-01259,1,1000,463.34,479.68,1,USD
MAT-01259,2,1000,156.47,157.62,1,USD
MAT-01259,3,1000,62.47,63.66,1,USD
MAT-01259,4,1000,358.19,369.69,1,USD
MAT-01259,5,1000,181.02,180.01,1,USD
MAT-01260,1,1000,317.0,322.79,1,USD
MAT-01260,2,1000,403.48,398.01,1,USD
MAT-01260,3,1000,30.86,32.34,1,USD
MAT-01260,4,1000,440.94,460.75,1,USD
MAT-01260,5,1000,485.23,496.03,1,USD
MAT-01261,1,1000,426.4,432.75,1,USD
MAT-01261,2,1000,331.62,333.51,1,USD
MAT-01261,3,1000,431.84,439.34,1,USD
MAT-01261,4,1000,232.45,241.16,1,USD
MAT-01261,5,1000,279.02,267.56,1,USD
MAT-01262,1,1000,87.77,84.98,1,USD
MAT-01262,2,1000,137.31,143.38,1,USD
MAT-01262,3,1000,191.68,191.25,1,USD
MAT-01262,4,1000,260.88,255.36,1,USD
MAT-01262,5,1000,203.76,202.66,1,USD
MAT-01263,1,1000,308.66,318.91,1,USD
MAT-01263,2,1000,417.28,431.06,1,USD
MAT-01263,3,1000,50.27,51.68,1,USD
MAT-01263,4,1000,285.66,287.65,1,USD
MAT-01263,5,1000,59.03,59.06,1,USD
MAT-01264,1,1000,233.48,230.55,1,USD
MAT-01264,2,1000,43.58,43.9,1,USD
MAT-01264,3,1000,347.12,340.14,1,USD
MAT-01264,4,1000,398.8,402.95,1,USD
MAT-01264,5,1000,90.95,88.28,1,USD
MAT-01265,1,1000,59.15,61.62,1,USD
MAT-01265,2,1000,313.76,303.65,1,USD
MAT-01265,3,1000,382.07,392.0,1,USD
MAT-01265,4,1000,263.5,267.3,1,USD
MAT-01265,5,1000,334.85,334.04,1,USD
MAT-01266,1,1000,225.59,224.11,1,USD
MAT-01266,2,1000,195.83,192.29,1,USD
MAT-01266,3,1000,449.97,449.13,1,USD
MAT-01266,4,1000,187.21,183.52,1,USD
MAT-01266,5,1000,310.25,314.86,1,USD
MAT-01267,1,1000,357.1,362.05,1,USD
MAT-01267,2,1000,159.9,167.64,1,USD
MAT-01267,3,1000,221.64,220.99,1,USD
MAT-01267,4,1000,251.39,247.27,1,USD
MAT-01267,5,1000,211.16,212.5,1,USD
MAT-01268,1,1000,475.87,486.62,1,USD
MAT-01268,2,1000,416.73,406.96,1,USD
MAT-01268,3,1000,310.12,322.45,1,USD
MAT-01268,4,1000,248.57,259.67,1,USD
MAT-01268,5,1000,350.03,342.98,1,USD
MAT-01269,1,1000,65.15,63.26,1,USD
MAT-01269,2,1000,300.93,299.93,1,USD
MAT-01269,3,1000,497.11,505.26,1,USD
MAT-01269,4,1000,63.8,66.67,1,USD
MAT-01269,5,1000,325.29,324.07,1,USD
MAT-01270,1,1000,430.82,442.3,1,USD
MAT-01270,2,1000,311.14,303.76,1,USD
MAT-01270,3,1000,334.97,345.64,1,USD
MAT-01270,4,1000,333.04,339.51,1,USD
MAT-01270,5,1000,247.04,238.96,1,USD
MAT-01271,1,1000,471.87,470.37,1,USD
MAT-01271,2,1000,255.24,252.72,1,USD
MAT-01271,3,1000,60.89,59.93,1,USD
MAT-01271,4,1000,327.6,335.18,1,USD
MAT-01271,5,1000,249.02,238.94,1,USD
MAT-01272,1,1000,271.64,281.84,1,USD
MAT-01272,2,1000,193.31,187.78,1,USD
MAT-01272,3,1000,335.94,324.24,1,USD
MAT-01272,4,1000,431.74,433.31,1,USD
MAT-01272,5,1000,483.7,476.42,1,USD
MAT-01273,1,1000,18.65,19.16,1,USD
MAT-01273,2,1000,377.44,388.23,1,USD
MAT-01273,3,1000,419.97,419.38,1,USD
MAT-01273,4,1000,302.92,313.0,1,USD
MAT-01273,5,1000,187.44,187.47,1,USD
MAT-01274,1,1000,330.27,327.05,1,USD
MAT-01274,2,1000,86.14,89.57,1,USD
MAT-01274,3,1000,270.14,281.19,1,USD
MAT-01274,4,1000,317.75,305.6,1,USD
MAT-01274,5,1000,104.77,101.29,1,USD
MAT-01275,1,1000,114.57,117.27,1,USD
MAT-01275,2,1000,395.68,401.14,1,USD
MAT-01275,3,1000,227.58,223.04,1,USD
MAT-01275,4,1000,237.86,231.95,1,USD
MAT-01275,5,1000,405.36,425.51,1,USD
MAT-01276,1,1000,227.85,232.78,1,USD
MAT-01276,2,1000,134.7,141.15,1,USD
MAT-01276,3,1000,338.03,337.66,1,USD
MAT-01276,4,1000,406.59,419.62,1,USD
MAT-01276,5,1000,130.32,127.59,1,USD
MAT-01277,1,1000,282.43,288.46,1,USD
MAT-01277,2,1000,290.23,304.59,1,USD
MAT-01277,3,1000,263.92,256.44,1,USD
MAT-01277,4,1000,470.03,464.05,1,USD
MAT-01277,5,1000,385.63,367.78,1,USD
MAT-01278,1,1000,236.12,228.82,1,USD
MAT-01278,2,1000,414.08,397.55,1,USD
MAT-01278,3,1000,48.14,47.41,1,USD
MAT-01278,4,1000,342.12,347.56,1,USD
MAT-01278,5,1000,29.26,28.1,1,USD
MAT-01279,1,1000,377.36,393.97,1,USD
MAT-01279,2,1000,235.41,242.25,1,USD
MAT-01279,3,1000,142.16,135.53,1,USD
MAT-01279,4,1000,276.07,281.61,1,USD
MAT-01279,5,1000,97.27,97.55,1,USD
MAT-01280,1,1000,163.77,157.18,1,USD
MAT-01280,2,1000,452.89,437.31,1,USD
MAT-01280,3,1000,377.14,372.05,1,USD
MAT-01280,4,1000,407.11,396.38,1,USD
MAT-01280,5,1000,279.34,287.48,1,USD
MAT-01281,1,1000,296.83,295.2,1,USD
MAT-01281,2,1000,341.66,336.64,1,USD
MAT-01281,3,1000,106.99,106.22,1,USD
MAT-01281,4,1000,499.93,493.33,1,USD
MAT-01281,5,1000,340.17,335.27,1,USD
MAT-01282,1,1000,268.32,265.84,1,USD
MAT-01282,2,1000,249.63,248.49,1,USD
MAT-01282,3,1000,75.09,75.38,1,USD
MAT-01282,4,1000,142.34,136.44,1,USD
MAT-01282,5,1000,114.68,118.13,1,USD
MAT-01283,1,1000,411.93,422.36,1,USD
MAT-01283,2,1000,309.92,296.73,1,USD
MAT-01283,3,1000,102.89,103.96,1,USD
MAT-01283,4,1000,456.28,447.61,1,USD
MAT-01283,5,1000,251.32,246.54,1,USD
MAT-01284,1,1000,311.1,308.99,1,USD
MAT-01284,2,1000,427.02,445.08,1,USD
MAT-01284,3,1000,163.69,167.16,1,USD
MAT-01284,4,1000,366.32,363.17,1,USD
MAT-01284,5,1000,386.63,401.49,1,USD
MAT-01285,1,1000,475.84,464.8,1,USD
MAT-01285,2,1000,482.0,467.35,1,USD
MAT-01285,3,1000,386.15,404.43,1,USD
MAT-01285,4,1000,337.1,342.63,1,USD
MAT-01285,5,1000,457.94,465.89,1,USD
MAT-01286,1,1000,121.88,120.22,1,USD
MAT-01286,2,1000,318.16,329.09,1,USD
MAT-01286,3,1000,284.75,274.88,1,USD
MAT-01286,4,1000,413.94,414.51,1,USD
MAT-01286,5,1000,487.41,479.74,1,USD
MAT-01287,1,1000,474.81,482.85,1,USD
MAT-01287,2,1000,126.27,129.17,1,USD
MAT-01287,3,1000,406.79,424.93,1,USD
MAT-01287,4,1000,356.7,367.4,1,USD
MAT-01287,5,1000,79.33,79.38,1,USD
MAT-01288,1,1000,384.16,379.95,1,USD
MAT-01288,2,1000,470.1,451.47,1,USD
MAT-01288,3,1000,407.02,414.03,1,USD
MAT-01288,4,1000,478.89,493.1,1,USD
MAT-01288,5,1000,91.46,89.3,1,USD
MAT-01289,1,1000,332.26,326.35,1,USD
MAT-01289,2,1000,87.94,86.86,1,USD
MAT-01289,3,1000,462.4,466.36,1,USD
MAT-01289,4,1000,396.96,398.81,1,USD
MAT-01289,5,1000,404.95,390.65,1,USD
MAT-01290,1,1000,173.24,175.3,1,USD
MAT-01290,2,1000,160.01,167.64,1,USD
MAT-01290,3,1000,381.8,379.95,1,USD
MAT-01290,4,1000,139.41,141.21,1,USD
MAT-01290,5,1000,195.0,192.51,1,USD
MAT-01291,1,1000,115.24,113.8,1,USD
MAT-01291,2,1000,411.3,402.26,1,USD
MAT-01291,3,1000,463.02,444.93,1,USD
MAT-01291,4,1000,57.8,59.37,1,USD
MAT-01291,5,1000,270.84,280.32,1,USD
MAT-01292,1,1000,453.49,446.35,1,USD
MAT-01292,2,1000,114.78,119.62,1,USD
MAT-01292,3,1000,101.91,106.66,1,USD
MAT-01292,4,1000,346.7,334.37,1,USD
MAT-01292,5,1000,110.98,114.59,1,USD
MAT-01293,1,1000,325.3,312.3,1,USD
MAT-01293,2,1000,300.62,298.95,1,USD
MAT-01293,3,1000,476.1,472.71,1,USD
MAT-01293,4,1000,157.45,151.15,1,USD
MAT-01293,5,1000,391.51,382.88,1,USD
MAT-01294,1,1000,253.36,242.73,1,USD
MAT-01294,2,1000,197.18,189.97,1,USD
MAT-01294,3,1000,23.67,22.66,1,USD
MAT-01294,4,1000,334.32,325.76,1,USD
MAT-01294,5,1000,129.04,126.03,1,USD
MAT-01295,1,1000,39.24,37.66,1,USD
MAT-01295,2,1000,100.45,97.12,1,USD
MAT-01295,3,1000,111.46,110.22,1,USD
MAT-01295,4,1000,105.84,105.93,1,USD
MAT-01295,5,1000,440.44,435.81,1,USD
MAT-01296,1,1000,152.63,158.86,1,USD
MAT-01296,2,1000,32.64,32.88,1,USD
MAT-01296,3,1000,495.78,503.78,1,USD
MAT-01296,4,1000,246.75,237.09,1,USD
MAT-01296,5,1000,276.3,283.91,1,USD
MAT-01297,1,1000,194.84,199.53,1,USD
MAT-01297,2,1000,192.86,192.54,1,USD
MAT-01297,3,1000,330.56,336.81,1,USD
MAT-01297,4,1000,42.18,41.83,1,USD
MAT-01297,5,1000,479.65,479.6,1,USD
MAT-01298,1,1000,30.48,30.62,1,USD
MAT-01298,2,1000,424.32,419.85,1,USD
MAT-01298,3,1000,34.17,33.49,1,USD
MAT-01298,4,1000,255.49,263.51,1,USD
MAT-01298,5,1000,118.96,115.7,1,USD
MAT-01299,1,1000,415.28,401.24,1,USD
MAT-01299,2,1000,424.03,430.57,1,USD
MAT-01299,3,1000,399.96,390.23,1,USD
MAT-01299,4,1000,220.41,215.97,1,USD
MAT-01299,5,1000,298.52,286.08,1,USD
MAT-01300,1,1000,28.13,28.74,1,USD
MAT-01300,2,1000,345.5,336.2,1,USD
MAT-01300,3,1000,344.05,340.16,1,USD
MAT-01300,4,1000,456.74,470.26,1,USD
MAT-01300,5,1000,288.87,302.31,1,USD
MAT-01301,1,1000,362.47,371.56,1,USD
MAT-01301,2,1000,326.13,317.31,1,USD
MAT-01301,3,1000,74.04,76.37,1,USD
MAT-01301,4,1000,499.04,509.28,1,USD
MAT-01301,5,1000,302.13,307.65,1,USD
MAT-01302,1,1000,70.46,67.42,1,USD
MAT-01302,2,1000,433.05,435.59,1,USD
MAT-01302,3,1000,58.92,58.31,1,USD
MAT-01302,4,1000,276.97,279.17,1,USD
MAT-01302,5,1000,237.63,226.0,1,USD
MAT-01303,1,1000,145.86,140.29,1,USD
MAT-01303,2,1000,172.74,168.36,1,USD
MAT-01303,3,1000,303.2,307.37,1,USD
MAT-01303,4,1000,205.01,197.6,1,USD
MAT-01303,5,1000,438.57,458.42,1,USD
MAT-01304,1,1000,206.75,196.48,1,USD
MAT-01304,2,1000,95.37,94.64,1,USD
MAT-01304,3,1000,370.14,379.64,1,USD
MAT-01304,4,1000,279.7,279.98,1,USD
MAT-01304,5,1000,189.75,185.51,1,USD
MAT-01305,1,1000,15.13,15.68,1,USD
MAT-01305,2,1000,464.75,452.29,1,USD
MAT-01305,3,1000,388.62,383.49,1,USD
MAT-01305,4,1000,123.09,123.13,1,USD
MAT-01305,5,1000,156.04,158.89,1,USD
MAT-01306,1,1000,314.56,301.43,1,USD
MAT-01306,2,1000,210.04,208.96,1,USD
MAT-01306,3,1000,443.84,436.13,1,USD
MAT-01306,4,1000,51.39,50.42,1,USD
MAT-01306,5,1000,459.96,454.32,1,USD
MAT-01307,1,1000,116.66,118.88,1,USD
MAT-01307,2,1000,179.13,170.64,1,USD
MAT-01307,3,1000,89.83,86.07,1,USD
MAT-01307,4,1000,33.07,34.09,1,USD
MAT-01307,5,1000,53.33,55.52,1,USD
MAT-01308,1,1000,129.83,124.47,1,USD
MAT-01308,2,1000,171.91,172.14,1,USD
MAT-01308,3,1000,321.05,327.68,1,USD
MAT-01308,4,1000,287.47,273.44,1,USD
MAT-01308,5,1000,118.07,121.71,1,USD
MAT-01309,1,1000,432.54,430.54,1,USD
MAT-01309,2,1000,251.46,251.28,1,USD
MAT-01309,3,1000,429.94,438.51,1,USD
MAT-01309,4,1000,104.2,102.59,1,USD
MAT-01309,5,1000,255.16,265.56,1,USD
MAT-01310,1,1000,447.69,438.89,1,USD
MAT-01310,2,1000,73.49,76.5,1,USD
MAT-01310,3,1000,352.34,334.89,1,USD
MAT-01310,4,1000,55.68,55.08,1,USD
MAT-01310,5,1000,275.03,267.66,1,USD
MAT-01311,1,1000,320.95,322.72,1,USD
MAT-01311,2,1000,167.17,162.81,1,USD
MAT-01311,3,1000,198.74,193.95,1,USD
MAT-01311,4,1000,380.47,378.7,1,USD
MAT-01311,5,1000,418.04,416.26,1,USD
MAT-01312,1,1000,434.18,431.38,1,USD
MAT-01312,2,1000,39.71,39.26,1,USD
MAT-01312,3,1000,119.98,117.88,1,USD
MAT-01312,4,1000,477.54,493.91,1,USD
MAT-01312,5,1000,466.3,480.24,1,USD
MAT-01313,1,1000,232.97,236.12,1,USD
MAT-01313,2,1000,422.6,437.08,1,USD
MAT-01313,3,1000,323.14,322.25,1,USD
MAT-01313,4,1000,125.8,122.37,1,USD
MAT-01313,5,1000,96.75,97.53,1,USD
MAT-01314,1,1000,215.9,223.0,1,USD
MAT-01314,2,1000,365.39,359.3,1,USD
MAT-01314,3,1000,379.92,379.92,1,USD
MAT-01314,4,1000,490.21,514.45,1,USD
MAT-01314,5,1000,176.74,181.68,1,USD
MAT-01315,1,1000,158.08,154.62,1,USD
MAT-01315,2,1000,271.33,258.94,1,USD
MAT-01315,3,1000,158.7,164.62,1,USD
MAT-01315,4,1000,225.01,231.81,1,USD
MAT-01315,5,1000,423.41,425.16,1,USD
MAT-01316,1,1000,495.51,489.91,1,USD
MAT-01316,2,1000,429.66,444.49,1,USD
MAT-01316,3,1000,89.48,85.47,1,USD
MAT-01316,4,1000,301.23,311.73,1,USD
MAT-01316,5,1000,446.59,440.33,1,USD
MAT-01317,1,1000,294.06,305.52,1,USD
MAT-01317,2,1000,403.35,399.86,1,USD
MAT-01317,3,1000,67.51,64.86,1,USD
MAT-01317,4,1000,247.22,259.41,1,USD
MAT-01317,5,1000,241.6,236.93,1,USD
MAT-01318,1,1000,230.29,225.45,1,USD
MAT-01318,2,1000,374.16,371.1,1,USD
MAT-01318,3,1000,236.05,236.33,1,USD
MAT-01318,4,1000,397.22,383.38,1,USD
MAT-01318,5,1000,199.83,201.36,1,USD
MAT-01319,1,1000,155.06,152.55,1,USD
MAT-01319,2,1000,472.2,480.71,1,USD
MAT-01319,3,1000,381.52,384.57,1,USD
MAT-01319,4,1000,308.34,300.87,1,USD
MAT-01319,5,1000,345.79,346.77,1,USD
MAT-01320,1,1000,180.95,179.45,1,USD
MAT-01320,2,1000,423.0,417.88,1,USD
MAT-01320,3,1000,299.17,302.09,1,USD
MAT-01320,4,1000,461.86,482.82,1,USD
MAT-01320,5,1000,361.74,358.4,1,USD
MAT-01321,1,1000,117.06,112.75,1,USD
MAT-01321,2,1000,210.79,211.8,1,USD
MAT-01321,3,1000,26.55,27.26,1,USD
MAT-01321,4,1000,227.0,225.65,1,USD
MAT-01321,5,1000,233.55,235.8,1,USD
MAT-01322,1,1000,239.51,245.66,1,USD
MAT-01322,2,1000,110.51,111.23,1,USD
MAT-01322,3,1000,414.45,399.71,1,USD
MAT-01322,4,1000,119.18,118.8,1,USD
MAT-01322,5,1000,100.03,102.49,1,USD
MAT-01323,1,1000,381.81,379.67,1,USD
MAT-01323,2,1000,338.34,324.31,1,USD
MAT-01323,3,1000,473.71,485.99,1,USD
MAT-01323,4,1000,494.29,475.67,1,USD
MAT-01323,5,1000,281.41,279.14,1,USD
MAT-01324,1,1000,101.84,104.82,1,USD
MAT-01324,2,1000,209.36,219.13,1,USD
MAT-01324,3,1000,330.05,319.09,1,USD
MAT-01324,4,1000,108.84,105.92,1,USD
MAT-01324,5,1000,345.36,354.9,1,USD
MAT-01325,1,1000,35.42,34.16,1,USD
MAT-01325,2,1000,312.22,325.62,1,USD
MAT-01325,3,1000,133.59,131.97,1,USD
MAT-01325,4,1000,395.87,408.32,1,USD
MAT-01325,5,1000,445.9,460.82,1,USD
MAT-01326,1,1000,476.45,470.63,1,USD
MAT-01326,2,1000,492.61,480.72,1,USD
MAT-01326,3,1000,121.02,126.07,1,USD
MAT-01326,4,1000,205.43,202.22,1,USD
MAT-01326,5,1000,73.95,72.77,1,USD
MAT-01327,1,1000,273.47,270.51,1,USD
MAT-01327,2,1000,391.48,395.35,1,USD
MAT-01327,3,1000,54.27,54.3,1,USD
MAT-01327,4,1000,128.8,131.57,1,USD
MAT-01327,5,1000,33.79,34.75,1,USD
MAT-01328,1,1000,432.13,421.97,1,USD
MAT-01328,2,1000,270.22,279.08,1,USD
MAT-01328,3,1000,174.8,175.35,1,USD
MAT-01328,4,1000,392.14,385.89,1,USD
MAT-01328,5,1000,62.25,65.12,1,USD
MAT-01329,1,1000,319.56,328.02,1,USD
MAT-01329,2,1000,264.94,251.95,1,USD
MAT-01329,3,1000,91.69,90.32,1,USD
MAT-01329,4,1000,162.4,156.61,1,USD
MAT-01329,5,1000,403.06,395.97,1,USD
MAT-01330,1,1000,487.47,483.09,1,USD
MAT-01330,2,1000,496.75,520.13,1,USD
MAT-01330,3,1000,188.93,194.61,1,USD
MAT-01330,4,1000,245.04,253.85,1,USD
MAT-01330,5,1000,476.09,478.5,1,USD
MAT-01331,1,1000,322.4,320.68,1,USD
MAT-01331,2,1000,204.47,208.12,1,USD
MAT-01331,3,1000,30.6,31.28,1,USD
MAT-01331,4,1000,475.97,460.21,1,USD
MAT-01331,5,1000,132.06,126.45,1,USD
MAT-01332,1,1000,245.46,255.33,1,USD
MAT-01332,2,1000,55.58,58.19,1,USD
MAT-01332,3,1000,452.75,455.47,1,USD
MAT-01332,4,1000,482.58,502.97,1,USD
MAT-01332,5,1000,476.2,489.33,1,USD
MAT-01333,1,1000,334.3,335.64,1,USD
MAT-01333,2,1000,241.27,241.86,1,USD
MAT-01333,3,1000,247.18,257.55,1,USD
MAT-01333,4,1000,264.5,256.64,1,USD
MAT-01333,5,1000,400.81,383.83,1,USD
MAT-01334,1,1000,402.7,415.01,1,USD
MAT-01334,2,1000,288.02,296.58,1,USD
MAT-01334,3,1000,95.1,98.12,1,USD
MAT-01334,4,1000,242.21,246.24,1,USD
MAT-01334,5,1000,202.23,198.19,1,USD
MAT-01335,1,1000,219.28,213.46,1,USD
MAT-01335,2,1000,382.52,384.12,1,USD
MAT-01335,3,1000,258.21,257.46,1,USD
MAT-01335,4,1000,19.5,18.68,1,USD
MAT-01335,5,1000,30.25,30.33,1,USD
MAT-01336,1,1000,162.99,166.0,1,USD
MAT-01336,2,1000,83.53,79.53,1,USD
MAT-01336,3,1000,343.74,351.67,1,USD
MAT-01336,4,1000,331.48,315.03,1,USD
MAT-01336,5,1000,364.35,363.95,1,USD
MAT-01337,1,1000,155.8,162.77,1,USD
MAT-01337,2,1000,42.74,41.78,1,USD
MAT-01337,3,1000,254.16,244.95,1,USD
MAT-01337,4,1000,433.8,415.07,1,USD
MAT-01337,5,1000,435.54,425.48,1,USD
MAT-01338,1,1000,213.38,221.37,1,USD
MAT-01338,2,1000,166.57,170.56,1,USD
MAT-01338,3,1000,392.16,386.49,1,USD
MAT-01338,4,1000,208.82,212.59,1,USD
MAT-01338,5,1000,229.19,224.05,1,USD
MAT-01339,1,1000,414.37,403.17,1,USD
MAT-01339,2,1000,363.44,347.28,1,USD
MAT-01339,3,1000,271.93,279.19,1,USD
MAT-01339,4,1000,153.25,153.91,1,USD
MAT-01339,5,1000,470.04,455.4,1,USD
MAT-01340,1,1000,16.56,17.33,1,USD
MAT-01340,2,1000,258.77,258.6,1,USD
MAT-01340,3,1000,452.02,460.55,1,USD
MAT-01340,4,1000,115.92,116.32,1,USD
MAT-01340,5,1000,325.69,323.29,1,USD
MAT-01341,1,1000,399.85,414.42,1,USD
MAT-01341,2,1000,174.43,182.76,1,USD
MAT-01341,3,1000,85.23,82.12,1,USD
MAT-01341,4,1000,247.86,242.11,1,USD
MAT-01341,5,1000,335.19,329.9,1,USD
MAT-01342,1,1000,354.81,359.1,1,USD
MAT-01342,2,1000,235.55,226.03,1,USD
MAT-01342,3,1000,31.7,30.45,1,USD
MAT-01342,4,1000,221.82,224.24,1,USD
MAT-01342,5,1000,425.04,424.33,1,USD
MAT-01343,1,1000,74.79,75.67,1,USD
MAT-01343,2,1000,181.69,182.99,1,USD
MAT-01343,3,1000,32.65,33.79,1,USD
MAT-01343,4,1000,85.82,87.74,1,USD
MAT-01343,5,1000,182.89,178.1,1,USD
MAT-01344,1,1000,355.47,372.16,1,USD
MAT-01344,2,1000,230.48,219.04,1,USD
MAT-01344,3,1000,141.64,143.73,1,USD
MAT-01344,4,1000,106.88,106.63,1,USD
MAT-01344,5,1000,176.83,170.84,1,USD
MAT-01345,1,1000,455.65,448.53,1,USD
MAT-01345,2,1000,482.69,489.04,1,USD
MAT-01345,3,1000,192.26,188.85,1,USD
MAT-01345,4,1000,71.2,70.7,1,USD
MAT-01345,5,1000,113.4,114.58,1,USD
MAT-01346,1,1000,227.38,222.43,1,USD
MAT-01346,2,1000,90.79,86.43,1,USD
MAT-01346,3,1000,395.9,389.34,1,USD
MAT-01346,4,1000,468.8,459.55,1,USD
MAT-01346,5,1000,431.01,452.34,1,USD
MAT-01347,1,1000,481.95,501.94,1,USD
MAT-01347,2,1000,156.52,161.38,1,USD
MAT-01347,3,1000,415.1,418.54,1,USD
MAT-01347,4,1000,87.64,84.4,1,USD
MAT-01347,5,1000,304.63,305.15,1,USD
MAT-01348,1,1000,277.25,282.6,1,USD
MAT-01348,2,1000,97.13,98.62,1,USD
MAT-01348,3,1000,476.71,499.01,1,USD
MAT-01348,4,1000,458.32,468.75,1,USD
MAT-01348,5,1000,125.46,130.78,1,USD
MAT-01349,1,1000,222.78,229.23,1,USD
MAT-01349,2,1000,245.21,254.57,1,USD
MAT-01349,3,1000,136.36,132.15,1,USD
MAT-01349,4,1000,159.8,161.87,1,USD
MAT-01349,5,1000,177.88,174.4,1,USD
MAT-01350,1,1000,449.4,450.25,1,USD
MAT-01350,2,1000,90.75,95.06,1,USD
MAT-01350,3,1000,194.43,193.97,1,USD
MAT-01350,4,1000,175.4,173.75,1,USD
MAT-01350,5,1000,358.39,351.49,1,USD
MAT-01351,1,1000,448.22,464.65,1,USD
MAT-01351,2,1000,327.32,338.28,1,USD
MAT-01351,3,1000,310.56,312.78,1,USD
MAT-01351,4,1000,383.82,373.32,1,USD
MAT-01351,5,1000,464.77,471.61,1,USD
MAT-01352,1,1000,323.95,311.81,1,USD
MAT-01352,2,1000,240.74,249.51,1,USD
MAT-01352,3,1000,480.89,486.97,1,USD
MAT-01352,4,1000,363.29,365.75,1,USD
MAT-01352,5,1000,14.65,14.01,1,USD
MAT-01353,1,1000,352.51,351.91,1,USD
MAT-01353,2,1000,244.16,235.06,1,USD
MAT-01353,3,1000,440.7,436.54,1,USD
MAT-01353,4,1000,350.32,366.75,1,USD
MAT-01353,5,1000,418.31,402.66,1,USD
MAT-01354,1,1000,138.23,133.44,1,USD
MAT-01354,2,1000,26.2,25.97,1,USD
MAT-01354,3,1000,303.8,290.22,1,USD
MAT-01354,4,1000,382.63,390.96,1,USD
MAT-01354,5,1000,141.53,146.2,1,USD
MAT-01355,1,1000,487.53,507.63,1,USD
MAT-01355,2,1000,342.6,330.55,1,USD
MAT-01355,3,1000,128.45,134.16,1,USD
MAT-01355,4,1000,65.69,65.43,1,USD
